ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 padj	il21_vs_il15 logFC	il21_vs_il15 padj	il21_vs_il7 logFC	il21_vs_il7 padj
ENSG00000176208	 ATAD5	 ATPase family, AAA domain containing 5	-1.53662810364545	2.18292239628664e-07	-1.17015461925701	0.000701181097515124	-1.21535735817715	0.000179896400655155
ENSG00000183395	 PMCH	 pro-melanin concentrating hormone	-1.9479955777262	3.10791581297816e-06	-1.64559566861676	0.000645793315277907	-1.50515995402117	0.00111821974564553
ENSG00000265817	 FSBP FSBP	 RAD54 homolog B (S. cerevisiae) fibrinogen silencer binding protein	-1.81435541802817	3.76031095340011e-09	-1.46122468587939	3.12618520169154e-05	-1.52191823680621	4.26691108412031e-06
ENSG00000029993	 HMGB3	 high mobility group box 3	-2.30542031118623	5.33152224668427e-09	-1.79478514709536	7.3765163770114e-05	-1.60393591722994	0.00022033980034143
ENSG00000075702	 WDR62	 WD repeat domain 62	-1.73238968951099	2.2773133925285e-05	-1.29156872372854	0.00861590941866255	-1.45511321212299	0.00106987864113147
ENSG00000275379	 HIST1H3I	 histone cluster 1 H3 family member i	-1.58949967619048	2.76708014936145e-06	-1.19232132169669	0.0028078184708561	-1.27886933971199	0.000564510454133993
ENSG00000133119	 RFC3	 replication factor C subunit 3	-1.94977829489182	2.51350337326109e-08	-1.32442842475209	0.00120609691310452	-1.55040282991989	4.3199461926819e-05
ENSG00000228716	 DHFR	 dihydrofolate reductase	-1.80397468638212	2.51350337326109e-08	-1.30925027918545	0.000502365425034446	-1.60132238960753	3.46705590667633e-06
ENSG00000163359	 COL6A3	 collagen type VI alpha 3 chain	1.70965775280641	7.30242215857575e-05	1.73573960462952	0.0002865162743211	1.69226015038585	0.000193797805463915
ENSG00000197153	 HIST1H3J	 histone cluster 1 H3 family member j	-1.66401688062283	1.20260567227397e-06	-1.16993951243145	0.00414580983411365	-1.33411094838968	0.000368255724148582
ENSG00000243466	 IGKV1-5		1.83164827562788	0.000141582109312313	1.66637458333334	0.00209430874763699	1.57214265778918	0.00264122300987176
ENSG00000140534	 TICRR	 TOPBP1 interacting checkpoint and replication regulator	-2.06693866163015	4.70301142178888e-07	-1.41370551682459	0.00389268605161178	-1.84039857650598	3.3304797922584e-05
ENSG00000163507	 KIAA1524	 KIAA1524	-1.90563993433638	5.14219200727032e-07	-1.34519238949933	0.00282651277503716	-1.46471640355276	0.000457717362562211
ENSG00000255624	 RP11-564D11.3		-1.04863375426245	0.000673966071972157	-0.939714248075933	0.00804526107506442	-0.972073895831055	0.00310189344926104
ENSG00000109881	 CCDC34	 coiled-coil domain containing 34	-1.64699084866299	3.77989698988537e-07	-1.27447789697548	0.000734117425525413	-1.31684323205229	0.000201913332449698
ENSG00000242472	 IGHJ5		1.94999201567346	4.01407136150928e-05	1.73593861917417	0.00127439552475688	1.76304276528022	0.000523522379940364
ENSG00000211899	 IGHM		1.90149801344997	6.60421439685185e-05	1.66725534264586	0.00207972129646288	1.70543421510431	0.000848954599495391
ENSG00000092853	 CLSPN	 claspin	-2.18075741030925	7.04923129768621e-08	-1.61999260451098	0.000575546601483723	-1.85594718544088	2.12491829095619e-05
ENSG00000255152	 MSH5-SAPCD1		-1.07986313389067	9.94670100690316e-06	-0.930405180955724	0.000868641068276312	-0.819524680131325	0.00267830458025738
ENSG00000211893	 IGHG2		2.79522388637104	4.53871399875179e-10	2.19986202338945	1.08889636691878e-05	2.30651164648627	1.22224663651394e-06
ENSG00000104738	 MCM4	 minichromosome maintenance complex component 4	-1.96490191644594	3.00182039177853e-07	-1.42402451563167	0.00150770482299452	-1.6636818882938	6.37713787487687e-05
ENSG00000177602	 GSG2	 germ cell associated 2, haspin	-2.09920177473637	5.00462860429963e-08	-1.51176697235987	0.000749346174969461	-1.655578083457	8.01354975715255e-05
ENSG00000276043	 UHRF1	 ubiquitin like with PHD and ring finger domains 1	-2.09923176468499	1.01117056027241e-07	-1.62281514001821	0.000360648614490255	-1.82555124441597	1.78641198115125e-05
ENSG00000211934	 IGHV1-2		1.50522064028828	0.00154609748420222	1.76729086616258	0.000490149068673271	1.8440798520693	0.000103004699451727
ENSG00000060982	 BCAT1	 branched chain amino acid transaminase 1	1.55133825172986	0.00141468448522708	1.70012364225003	0.00112740504781667	1.4512043319623	0.00513668776580534
ENSG00000142731	 PLK4	 polo like kinase 4	-2.22426311863882	1.51424688905656e-09	-1.60470940834637	0.000145907897581663	-1.83568413629153	3.3101605786962e-06
ENSG00000196787	 HIST1H2AG	 histone cluster 1 H2A family member g	-1.79033559885383	7.05367315720252e-07	-1.25120399209693	0.00365438703039463	-1.50235386521428	0.000131767084037734
ENSG00000137563	 GGH	 gamma-glutamyl hydrolase	-2.04896130041841	1.59911679718424e-07	-1.66762490723191	0.000204198849687302	-1.48882201662943	0.000598750564557748
ENSG00000254709	 IGLL5	 immunoglobulin lambda like polypeptide 5	1.83658566443083	0.000130988669497423	1.87685141675179	0.000415916877195366	1.80532477154524	0.000334985689704455
ENSG00000204410	 MSH5	 mutS homolog 5	-1.08819260556623	9.60444441034104e-06	-0.940423275981277	0.000820749075798911	-0.911441454135727	0.000639866125421016
ENSG00000100162	 CENPM	 centromere protein M	-1.66405343446848	6.0627149899041e-05	-1.30241993510481	0.00842071938815462	-1.34484024562944	0.003341558823025
ENSG00000155090	 KLF10	 Kruppel like factor 10	0.801739770138017	2.19584883626915e-05	0.755311453188807	0.000385695197849054	0.605610303356059	0.00425511339526484
ENSG00000165244	 ZNF367	 zinc finger protein 367	-2.16278156735611	7.64946849781087e-10	-1.6501325203912	3.43198406222051e-05	-1.89560511238271	6.50783931490295e-07
ENSG00000211896	 IGHG1		1.79698332710402	0.000200803353674324	1.5675123805875	0.00464518009506134	1.79204923573973	0.000394383979432371
ENSG00000161267	 BDH1	 3-hydroxybutyrate dehydrogenase, type 1	-1.01178729461596	0.000162580645316928	-0.989415346491619	0.000896766590457281	-0.916788567514241	0.00142849362074335
ENSG00000211938	 IGHV3-7		1.8152970223001	0.000141582109312313	1.6710369065709	0.00183278902536783	1.78894845738747	0.000348199251952518
ENSG00000111206	 FOXM1	 forkhead box M1	-1.92219750584073	3.10791581297816e-06	-1.48798370205599	0.00194468100818552	-1.59164807120133	0.000381314559616018
ENSG00000211675	 IGLC1		2.47734448820423	3.98317599610456e-08	2.33484149226093	3.53088727197546e-06	2.10458073542333	1.53875919859916e-05
ENSG00000092470	 WDR76	 WD repeat domain 76	-1.67938121650792	7.04923129768621e-08	-1.25146731048476	0.000568828734362907	-1.28325758879658	0.000164093095964626
ENSG00000035499	 DEPDC1B	 DEP domain containing 1B	-2.07900300483481	6.20030883747473e-07	-1.45873951874708	0.00331236322167307	-1.75442820961689	0.000113056143195889
ENSG00000131153	 GINS2	 GINS complex subunit 2	-1.90760772338325	4.54076603162258e-06	-1.34495805501171	0.00758953177305201	-1.5321062925257	0.000776690293534563
ENSG00000224373	 IGHV4-59		1.43543003080761	0.00183961052611603	1.37542201899022	0.00794130039695874	1.4238688894155	0.00306769082989054
ENSG00000211660	 IGLV2-23		2.44936693627553	1.01787576223445e-07	1.74203309311568	0.00120136381908118	2.01569457019416	5.58707969282029e-05
ENSG00000101057	 MYBL2	 MYB proto-oncogene like 2	-1.83474501377421	1.61500786581171e-05	-1.3988477766551	0.00536338324188999	-1.74090123598071	0.000121862483710467
ENSG00000169679	 BUB1	 BUB1 mitotic checkpoint serine/threonine kinase	-2.22029825110265	1.12706120634785e-07	-1.54872953089529	0.0016933984992658	-1.76060997858273	0.00011975244390545
ENSG00000109805	 NCAPG	 non-SMC condensin I complex subunit G	-2.16658759877868	6.78435985730865e-08	-1.51076738569459	0.00127439552475688	-1.69848647285384	0.000101347638697617
ENSG00000267255	 CTB-50L17.5		-1.7269958942738	6.9680768701114e-06	-1.35402227232382	0.00253267049354844	-1.27457915867017	0.00321215893112195
ENSG00000189057	 FAM111B	 family with sequence similarity 111 member B	-2.39872275782797	2.9580886640096e-10	-1.77550778987052	3.25509501795505e-05	-1.99825365756604	7.98522354608605e-07
ENSG00000156802	 ATAD2	 ATPase family, AAA domain containing 2	-1.75884658358468	4.9364851738575e-08	-1.24919628289247	0.000868641068276312	-1.45439471071996	3.14732828023648e-05
ENSG00000051341	 POLQ	 DNA polymerase theta	-2.06234279696682	6.66635713724772e-07	-1.43913109169016	0.00364149086725942	-1.58202981065052	0.000547477993709462
ENSG00000115602	 IL1RL1	 interleukin 1 receptor like 1	-1.80803882927394	0.000133355546265253	-1.44980927575432	0.00964179176975676	-1.56367023403086	0.00230455899413531
ENSG00000274641	 HIST1H2BO	 histone cluster 1 H2B family member o	-1.98022501593884	2.76429442363737e-07	-1.42480198601303	0.00160955716504461	-1.70200073156886	4.37301248271653e-05
ENSG00000196890	 HIST3H2BB	 histone cluster 3 H2B family member b	-1.71808269950379	2.59782782875607e-07	-1.27250866256303	0.00108900230339781	-1.33188885202852	0.000259553153067123
ENSG00000213949	 ITGA1	 integrin subunit alpha 1	-1.25945311332099	0.00451878097597725	-1.27764042276385	0.00936199775382799	-1.62541857100525	0.000183970811920082
ENSG00000102445	 RUBCNL	 RUN and cysteine rich domain containing beclin 1 interacting protein like	1.63765068850634	9.33472236491979e-05	1.75051735571359	0.000145907897581663	1.59704973330191	0.000289375696747896
ENSG00000151725	 CENPU	 centromere protein U	-2.19002572913201	3.01621453174662e-09	-1.53758716857839	0.000328698625129777	-1.81038833559326	5.22430608453423e-06
ENSG00000166508	 MCM7	 minichromosome maintenance complex component 7	-1.61475789074214	4.73351437909976e-07	-1.20531217521981	0.00127439552475688	-1.36486181545326	9.27026206165002e-05
ENSG00000163568	 AIM2	 absent in melanoma 2	1.55487256719549	0.000493128609465604	1.44800098461389	0.00380504458853036	1.55612321809345	0.00082498430253866
ENSG00000239951	 IGKV3-20		2.24864405302588	7.853652203717e-07	1.90430645969381	0.000280859698239549	1.84158736144827	0.000206647953508998
ENSG00000138180	 CEP55	 centrosomal protein 55	-2.09153709490889	1.11420931813258e-06	-1.42202421756399	0.00632096190707202	-1.66418171358921	0.000395008738411976
ENSG00000164109	 MAD2L1	 MAD2 mitotic arrest deficient-like 1 (yeast)	-2.02478413766845	2.51350337326109e-08	-1.37847151346898	0.00116834606402227	-1.54885769874445	9.27026206165002e-05
ENSG00000072110	 ACTN1	 actinin alpha 1	-2.01296728235497	1.07221912983867e-07	-1.47872958971895	0.00081249338359762	-1.8340500565563	5.93304808197248e-06
ENSG00000080822	 CLDND1	 claudin domain containing 1	-0.921816193156482	0.000692732650635862	-0.928949693295301	0.00183278902536783	-0.787915248586704	0.00857109278850561
ENSG00000173207	 CKS1B	 CDC28 protein kinase regulatory subunit 1B	-1.98246083809493	4.70301142178888e-07	-1.40874458995838	0.00245171393505204	-1.58798880020357	0.000217093361291012
ENSG00000277157	 HIST1H4D	 histone cluster 1 H4 family member d	-1.62689993125227	2.10384898946953e-05	-1.23342371824558	0.00674547118417912	-1.34191543099994	0.00131295360961866
ENSG00000162490	 DRAXIN	 dorsal inhibitory axon guidance protein	-1.77294845912479	0.000161609091188747	-1.67265618554004	0.00146694405818733	-1.38176501769652	0.00937276116206441
ENSG00000123473	 STIL	 SCL/TAL1 interrupting locus	-2.12561118364071	2.51350337326109e-08	-1.50317807639186	0.000701429612773419	-1.68676300650063	4.37301248271653e-05
ENSG00000139626	 ITGB7	 integrin subunit beta 7	-0.903776991854621	0.00131358950272536	-0.852380595678743	0.0072549241655043	-1.12857608851595	5.98683664561515e-05
ENSG00000112118	 MCM3	 minichromosome maintenance complex component 3	-1.21601111926286	1.68689594381224e-06	-0.919756575885981	0.00195999579782939	-0.933915959370581	0.000868092389109422
ENSG00000227630	 LINC01132	 long intergenic non-protein coding RNA 1132	-1.85399616418992	2.00335215828366e-05	-1.42614869664712	0.0053637088101208	-1.62000124274331	0.000533788294535365
ENSG00000274618	 HIST1H4F	 histone cluster 1 H4 family member f	-1.74978926777666	2.27950528487888e-06	-1.26504267969459	0.00389268605161178	-1.49455159597015	0.000193797805463915
ENSG00000167670	 CHAF1A	 chromatin assembly factor 1 subunit A	-1.8526429669196	1.10113310818677e-07	-1.41744280495519	0.000490149068673271	-1.53301932718602	5.40269253617668e-05
ENSG00000166483	 WEE1	 WEE1 G2 checkpoint kinase	-1.2958241115174	1.58297491461174e-06	-0.982495650985206	0.00184792951792208	-1.1111193956405	0.000149898432424603
ENSG00000138821	 SLC39A8	 solute carrier family 39 member 8	-1.30364746482662	6.55481257776522e-06	-0.916405148482708	0.00936199775382799	-0.937112238315822	0.00432321535664556
ENSG00000211597	 IGKJ1		1.53095399510496	0.00246450700154138	1.53887861841747	0.00570418412040597	1.82139002677323	0.000291287360202795
ENSG00000163808	 KIF15	 kinesin family member 15	-2.34466945109982	4.30624419028036e-09	-1.74348734832209	0.000145981603077757	-1.95259456634844	5.414665207581e-06
ENSG00000127564	 PKMYT1	 protein kinase, membrane associated tyrosine/threonine 1	-1.80925906406665	6.42290033237783e-06	-1.43298997270251	0.00206600090199955	-1.36878879498368	0.00223428885191302
ENSG00000101003	 GINS1	 GINS complex subunit 1	-2.01946020237782	3.65176962368259e-07	-1.56400142554767	0.000701181097515124	-1.57657771239579	0.00028329294351114
ENSG00000278677	 HIST1H2AM	 histone cluster 1 H2A family member m	-1.644310330323	1.08104154354743e-06	-1.16467331419924	0.00365438703039463	-1.32596794925671	0.000313421891676264
ENSG00000211895	 IGHA1		1.70684665156125	0.000351145569315014	1.49503006696908	0.00655793877479156	1.54992802829846	0.00244915011592154
ENSG00000140859	 KIFC3	 kinesin family member C3	1.84946217157712	3.99247790669563e-05	1.80755804802843	0.000328979369267201	1.89003592289344	6.7815686665365e-05
ENSG00000211593	 IGKJ5		1.24209114428043	0.00530613536268292	1.3692372674849	0.00390847087230704	1.25615733882741	0.00720298628613384
ENSG00000237485			-1.64095503686764	7.1697467142833e-05	-1.34290097487416	0.00536338324188999	-1.57800654545198	0.000298801850192455
ENSG00000276368	 HIST1H2AJ	 histone cluster 1 H2A family member j	-1.8218707799023	4.50907622694916e-06	-1.28426289471738	0.00757647413272157	-1.40082130972495	0.00146148108968604
ENSG00000197275	 RAD54B	 RAD54 homolog B (S. cerevisiae)	-1.85593052319713	6.94941268284486e-10	-1.51346745129728	7.18104046921194e-06	-1.51337095910808	2.53495038086964e-06
ENSG00000138780	 GSTCD	 glutathione S-transferase C-terminal domain containing	-1.09247815372681	1.65019481430723e-05	-0.799257076486871	0.00936199775382799	-0.771877875743999	0.00857264840413364
ENSG00000211845	 TRAJ44		1.15765601271653	1.47679134530865e-05	1.13157684952177	0.000148020430682311	0.878864510918064	0.00303378097848266
ENSG00000237181	 AC147651.4		1.57254496091425	3.92050194082575e-05	1.22539958661709	0.00667168403264283	1.75467963010607	1.15499811436158e-05
ENSG00000258725	 PRC1-AS1	 PRC1 antisense RNA 1	-1.87095830804651	5.53093995845954e-07	-1.35151334948348	0.00213570259534562	-1.4400955612784	0.000473308245607054
ENSG00000211592	 IGKC		1.91965642645049	5.49894151583722e-05	1.73450603517104	0.00127439552475688	1.72342883342225	0.000728175622630615
ENSG00000132465	 JCHAIN	 joining chain of multimeric IgA and IgM	1.89590642511286	3.62472520977506e-05	1.73979158604132	0.000792115916789329	1.7080402466424	0.000510374828732813
ENSG00000105011	 ASF1B	 anti-silencing function 1B histone chaperone	-1.93876237075387	1.01758941586781e-07	-1.37840179795546	0.00120136381908118	-1.76794124638055	5.414665207581e-06
ENSG00000196584	 XRCC2	 X-ray repair cross complementing 2	-2.26848892545874	2.4279731846228e-09	-1.66767372369539	0.000141519646565003	-1.85868380837244	5.414665207581e-06
ENSG00000100206	 DMC1	 DNA meiotic recombinase 1	-1.98874174892423	5.6633912195977e-06	-1.49136381411042	0.0038898195926699	-1.595696488479	0.000891145324649487
ENSG00000165480	 SKA3	 spindle and kinetochore associated complex subunit 3	-2.50336620477903	4.53871399875179e-10	-1.79080509287677	8.37173333594116e-05	-2.1430328291513	6.50783931490295e-07
ENSG00000211594	 IGKJ4		2.23511759654484	1.36395241707322e-06	1.85795562209446	0.000522793747522202	1.58194135272762	0.00246192372769021
ENSG00000073111	 MCM2	 minichromosome maintenance complex component 2	-1.76654756703965	1.32333687541079e-06	-1.28578052436708	0.0029000802126959	-1.48758142534116	0.000180594507179108
ENSG00000274997	 HIST1H2AH	 histone cluster 1 H2A family member h	-1.79523420211329	2.459482645016e-06	-1.27334823563675	0.00528530453833303	-1.47225437010487	0.00038231200261358
ENSG00000100365	 NCF4	 neutrophil cytosolic factor 4	-1.39130952196364	1.81623764455616e-05	-1.20832904434299	0.00108900230339781	-1.28198249605268	0.00021156002833655
ENSG00000207830			1.46726014996583	0.00141701654872721	1.36701128373264	0.00895820967048898	1.62533941685846	0.000487964772178973
ENSG00000211949	 IGHV3-23		1.7364326164217	0.000183277497165551	1.54664445496195	0.00331236322167307	1.54106366262268	0.00209056114412244
ENSG00000184661	 CDCA2	 cell division cycle associated 2	-2.21361245260514	1.91806874299174e-08	-1.51629341812609	0.000919958955873777	-1.90897066871609	5.414665207581e-06
ENSG00000013573	 DDX11	 DEAD/H-box helicase 11	-1.4727422158172	8.71226476882061e-08	-1.30135783034015	3.12618520169154e-05	-1.26716489910739	2.01079320232673e-05
ENSG00000087586	 AURKA	 aurora kinase A	-2.08915660210491	4.44239636652684e-07	-1.45736791833913	0.00297836126395753	-1.55946910904657	0.000639866125421016
ENSG00000118971	 CCND2	 cyclin D2	-1.36014883496929	0.00035942325818228	-1.30994126224357	0.00197855909993259	-1.28981431261012	0.00140688258490833
ENSG00000185130	 HIST1H2BL	 histone cluster 1 H2B family member l	-1.66459417199599	2.33938084239103e-06	-1.17318234104661	0.00557058500463309	-1.41056179181206	0.00022033980034143
ENSG00000168496	 FEN1	 flap structure-specific endonuclease 1	-1.83203632690544	5.14219200727032e-07	-1.31532215654381	0.00221415049298172	-1.46959150450153	0.000223613923317169
ENSG00000134690	 CDCA8	 cell division cycle associated 8	-1.95902838627324	2.17984053870804e-06	-1.43135191648406	0.00342719840546764	-1.62883958860305	0.000286572245051629
ENSG00000094804	 CDC6	 cell division cycle 6	-2.17010683508441	1.10557966271922e-07	-1.55432652247556	0.00116617625699152	-1.73936192616418	9.63544279792342e-05
ENSG00000117632	 STMN1	 stathmin 1	-2.10530237832315	1.04638117229967e-08	-1.59772131184682	0.000146335877439338	-1.8328974930412	3.3101605786962e-06
ENSG00000211677	 IGLC2		2.09229272213923	2.57275787923906e-06	2.01091773013558	6.05668630792452e-05	2.0019837781209	2.59647139733918e-05
ENSG00000138160	 KIF11	 kinesin family member 11	-2.3071502156421	4.9364851738575e-08	-1.6935218997301	0.000571308151926283	-2.0311837354377	7.03601243234653e-06
ENSG00000211598	 IGKV4-1		2.00483359965359	1.49778559074388e-05	2.00581122423289	0.000101691343734314	1.79536016942284	0.000289375696747896
ENSG00000102384	 CENPI	 centromere protein I	-1.81713279782358	5.53093995845954e-07	-1.25322651575943	0.00389268605161178	-1.54120581268719	9.63544279792342e-05
ENSG00000164104	 HMGB2	 high mobility group box 2	-1.9139978696748	1.2222213291811e-07	-1.42890146146188	0.000701429612773419	-1.55912589470986	7.93982476043689e-05
ENSG00000102316	 MAGED2	 MAGE family member D2	0.874924471328885	5.93089508810837e-06	0.6683653072364	0.00314100622859289	0.599515297316526	0.00742052310832136
ENSG00000154839	 SKA1	 spindle and kinetochore associated complex subunit 1	-2.06614894076322	1.69365716526956e-06	-1.54240957605601	0.00232335487011514	-1.72225956156861	0.000240447951708222
ENSG00000265334	 CTD-2349P21.11		-1.52009507794488	0.000165323935719199	-1.36184940106999	0.00294523723056878	-1.25943392277773	0.00472842691766121
ENSG00000109084	 TMEM97	 transmembrane protein 97	-1.48329687131221	6.29029178077495e-05	-1.15628916079444	0.00904195833345209	-1.16386085652792	0.00506423064283185
ENSG00000114346	 ECT2	 epithelial cell transforming 2	-1.85638394152489	1.11420931813258e-06	-1.25462586406174	0.00682109993239919	-1.49858097670248	0.000314790298857033
ENSG00000183943	 PRKX	 protein kinase, X-linked	-0.707059072769557	0.00629910003876811	-0.805094311523832	0.00331217033421858	-0.814089063000589	0.00168804922617661
ENSG00000051180	 RAD51	 RAD51 recombinase	-2.03674757552109	1.40829486083821e-07	-1.46035676319351	0.00127439552475688	-1.76472323527098	2.57389559621233e-05
ENSG00000141570	 CBX8	 chromobox 8	-1.10206194569676	0.00201259128793968	-1.04885623506434	0.00936199775382799	-1.10667447827255	0.00281550009778232
ENSG00000136492	 BRIP1	 BRCA1 interacting protein C-terminal helicase 1	-2.32471895943888	1.21651283478919e-10	-1.72638142795289	1.82548596789786e-05	-1.91079079895769	6.50783931490295e-07
ENSG00000186871	 ERCC6L	 ERCC excision repair 6 like, spindle assembly checkpoint helicase	-1.98218464127221	1.07221912983867e-07	-1.38964922019704	0.00150770482299452	-1.63316675907375	5.60001718101636e-05
ENSG00000181201	 HIST3H2BA		-2.19420912361298	4.9364851738575e-08	-1.46205128811056	0.00208721070497165	-1.90013034515283	1.19356189493843e-05
ENSG00000149557	 FEZ1	 fasciculation and elongation protein zeta 1	-1.0022033454536	5.43660899543602e-05	-1.0214096801402	0.000204198849687302	-0.818087744310412	0.00274244755223916
ENSG00000158481	 CD1C	 CD1c molecule	2.21352024938261	9.22155754880354e-07	1.89264578573695	0.000244591162538822	1.9040477894538	9.63626894826044e-05
ENSG00000275126	 HIST1H4L	 histone cluster 1 H4 family member l	-1.87639159750748	6.20030883747473e-07	-1.45643829141249	0.000868641068276312	-1.44693665715722	0.000487964772178973
ENSG00000137812	 KNL1	 kinetochore scaffold 1	-2.1023708338316	7.85320553778035e-08	-1.50923209527406	0.000919958955873777	-1.7550096368905	3.35980358728862e-05
ENSG00000137310	 TCF19	 transcription factor 19	-2.15452996447002	7.56700773905564e-10	-1.63285255454791	3.48016907616912e-05	-1.83294152064294	8.5455163700505e-07
ENSG00000149485	 FADS1	 fatty acid desaturase 1	-1.85708247761066	1.91806874299174e-08	-1.46209938042584	0.000101691343734314	-1.21920892163325	0.000883018138508062
ENSG00000241351	 IGKV3-11		1.86839450951482	9.76173076979004e-05	1.6763884081702	0.0019711458453742	1.68930474620253	0.000990824126395835
ENSG00000240671	 IGKV1-8		1.88939742012623	7.57864602993374e-05	1.68914583291277	0.00183278902536783	1.70144291648058	0.000883018138508062
ENSG00000224650	 IGHV3-74		1.72997887794173	0.00013874647722823	1.69650042265737	0.000791346805206473	1.50714633911445	0.00219007507620634
ENSG00000012048	 BRCA1	 BRCA1, DNA repair associated	-1.80119189709108	3.86670617500212e-07	-1.2613396314967	0.00273156842285564	-1.530283199932	7.17404317267204e-05
ENSG00000112742	 TTK	 TTK protein kinase	-2.02612099275816	3.02992853074112e-07	-1.34326301988502	0.00477709761873822	-1.52322220435192	0.000473308245607054
ENSG00000187951	 ARHGAP11B ARHGAP11B	 Rho GTPase activating protein 11B OTU deubiquitinase 7A pseudogene	-1.59091071891894	3.45392104109405e-05	-1.38785585962797	0.00150770482299452	-1.38326476125211	0.000843641955730883
ENSG00000121621	 KIF18A	 kinesin family member 18A	-1.94053684895404	1.02431155663234e-07	-1.20033776443648	0.00731180957674519	-1.47753069767665	0.00021156002833655
ENSG00000127588	 GNG13	 G protein subunit gamma 13	-2.14137985060659	3.69997056767761e-06	-1.6718819677484	0.00192019771299864	-1.73072956485224	0.000637517995998905
ENSG00000119969	 HELLS	 helicase, lymphoid-specific	-1.96532713101241	4.57191784759932e-07	-1.3803631877915	0.00281294456802872	-1.62639377763873	0.000125672974132061
ENSG00000211897	 IGHG3		2.05779721038122	3.39975643394233e-06	1.75798179644735	0.000568828734362907	1.8705968354901	9.13285745931872e-05
ENSG00000256663	 RP11-424C20.2		-2.03224722810991	5.79349239925805e-06	-1.76332969013117	0.000613850689060391	-1.78793235322684	0.00021156002833655
