ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 padj	il21_vs_il15 logFC	il21_vs_il15 padj	il21_vs_il7 logFC	il21_vs_il7 padj
ENSG00000149115	 TNKS1BP1	 tankyrase 1 binding protein 1	1.17272217078434	0.00130224284012174	1.0448123179166	0.0135231673985203	1.05301847495649	0.00783342265943036
ENSG00000146918	 NCAPG2	 non-SMC condensin II complex subunit G2	-1.49634485536762	5.43660899543602e-05	-1.09517806453767	0.0162298092461121	-1.30454857955361	0.00111821974564553
ENSG00000239951	 IGKV3-20		2.24864405302588	7.853652203717e-07	1.90430645969381	0.000280859698239549	1.84158736144827	0.000206647953508998
ENSG00000272482	 RP11-474O21.5		-1.82331196422323	8.74274723476052e-05	-1.26396580747586	0.0336878567473214	-1.93458495745444	6.7815686665365e-05
ENSG00000173207	 CKS1B	 CDC28 protein kinase regulatory subunit 1B	-1.98246083809493	4.70301142178888e-07	-1.40874458995838	0.00245171393505204	-1.58798880020357	0.000217093361291012
ENSG00000137563	 GGH	 gamma-glutamyl hydrolase	-2.04896130041841	1.59911679718424e-07	-1.66762490723191	0.000204198849687302	-1.48882201662943	0.000598750564557748
ENSG00000232803	 SLCO4A1-AS1	 SLCO4A1 antisense RNA 1	-1.56812643056789	0.00018890234774484	-1.21857767449753	0.0168461360208155	-1.22910674704582	0.00970329084612303
ENSG00000113648	 H2AFY	 H2A histone family member Y	-0.944412717843126	0.000457487296810628	-0.699839606799495	0.041202255282707	-0.712089091923493	0.0223177830705012
ENSG00000165244	 ZNF367	 zinc finger protein 367	-2.16278156735611	7.64946849781087e-10	-1.6501325203912	3.43198406222051e-05	-1.89560511238271	6.50783931490295e-07
ENSG00000183527	 PSMG1	 proteasome assembly chaperone 1	-1.1364870620085	0.000114812398433366	-0.784221394421657	0.0396082023378388	-0.829122839155828	0.0156085602536881
ENSG00000161267	 BDH1	 3-hydroxybutyrate dehydrogenase, type 1	-1.01178729461596	0.000162580645316928	-0.989415346491619	0.000896766590457281	-0.916788567514241	0.00142849362074335
ENSG00000092470	 WDR76	 WD repeat domain 76	-1.67938121650792	7.04923129768621e-08	-1.25146731048476	0.000568828734362907	-1.28325758879658	0.000164093095964626
ENSG00000211675	 IGLC1		2.47734448820423	3.98317599610456e-08	2.33484149226093	3.53088727197546e-06	2.10458073542333	1.53875919859916e-05
ENSG00000111206	 FOXM1	 forkhead box M1	-1.92219750584073	3.10791581297816e-06	-1.48798370205599	0.00194468100818552	-1.59164807120133	0.000381314559616018
ENSG00000160298	 C21orf58	 chromosome 21 open reading frame 58	-1.34908632773349	0.000307819770292968	-1.07268618504594	0.0174983407270028	-1.09871770924265	0.00868614556631274
ENSG00000271989	 RP4-736L20.3		-1.58712164420974	0.000850728902201996	-1.36339635042107	0.0150660614685943	-1.57397574409451	0.00152146191452535
ENSG00000196584	 XRCC2	 X-ray repair cross complementing 2	-2.26848892545874	2.4279731846228e-09	-1.66767372369539	0.000141519646565003	-1.85868380837244	5.414665207581e-06
ENSG00000138796	 HADH	 hydroxyacyl-CoA dehydrogenase	-0.896543558355255	0.000850728902201996	-0.698955278041758	0.0368665463843558	-0.803813488019071	0.0056684000678061
ENSG00000177335	 C8orf31		-1.28123080748381	0.00611346834672965	-1.23638005681692	0.0211457138567512	-1.12279512036993	0.0318573999213872
ENSG00000100206	 DMC1	 DNA meiotic recombinase 1	-1.98874174892423	5.6633912195977e-06	-1.49136381411042	0.0038898195926699	-1.595696488479	0.000891145324649487
ENSG00000105173	 CCNE1	 cyclin E1	-1.51653414037101	0.000661200168126928	-1.16585864110513	0.035918730321165	-1.26296416446205	0.0109000778192108
ENSG00000162490	 DRAXIN	 dorsal inhibitory axon guidance protein	-1.77294845912479	0.000161609091188747	-1.67265618554004	0.00146694405818733	-1.38176501769652	0.00937276116206441
ENSG00000138758	 SEPT11	 septin 11	-1.32459552242011	3.19839190641061e-05	-0.975777175401418	0.0117592135203319	-1.16741890578299	0.000639866125421016
ENSG00000112118	 MCM3	 minichromosome maintenance complex component 3	-1.21601111926286	1.68689594381224e-06	-0.919756575885981	0.00195999579782939	-0.933915959370581	0.000868092389109422
ENSG00000072694	 FCGR2B	 Fc fragment of IgG receptor IIb	2.35365440959668	3.17124768299203e-07	1.33960570338778	0.0256010065996092	2.28107723267242	3.34980197502414e-06
ENSG00000166483	 WEE1	 WEE1 G2 checkpoint kinase	-1.2958241115174	1.58297491461174e-06	-0.982495650985206	0.00184792951792208	-1.1111193956405	0.000149898432424603
ENSG00000278677	 HIST1H2AM	 histone cluster 1 H2A family member m	-1.644310330323	1.08104154354743e-06	-1.16467331419924	0.00365438703039463	-1.32596794925671	0.000313421891676264
ENSG00000163823	 CCR1	 C-C motif chemokine receptor 1	-1.71055772416121	5.82852243590236e-05	-1.44956995862366	0.00298063823223954	-1.23501088719889	0.0124569420972133
ENSG00000237485			-1.64095503686764	7.1697467142833e-05	-1.34290097487416	0.00536338324188999	-1.57800654545198	0.000298801850192455
ENSG00000276368	 HIST1H2AJ	 histone cluster 1 H2A family member j	-1.8218707799023	4.50907622694916e-06	-1.28426289471738	0.00757647413272157	-1.40082130972495	0.00146148108968604
ENSG00000005249	 PRKAR2B	 protein kinase cAMP-dependent type II regulatory subunit beta	1.68330225124946	0.000112880850980703	1.21545643550274	0.0248435133421191	1.59958432945231	0.000517175188623663
ENSG00000069869	 NEDD4	 neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase	-1.02774751968314	0.000496926236762306	-0.852919554914331	0.0151069189327036	-0.89852798123457	0.00514904700570884
ENSG00000154839	 SKA1	 spindle and kinetochore associated complex subunit 1	-2.06614894076322	1.69365716526956e-06	-1.54240957605601	0.00232335487011514	-1.72225956156861	0.000240447951708222
ENSG00000265334	 CTD-2349P21.11		-1.52009507794488	0.000165323935719199	-1.36184940106999	0.00294523723056878	-1.25943392277773	0.00472842691766121
ENSG00000139618	 BRCA2	 BRCA2, DNA repair associated	-1.42110787892106	6.1350267445146e-06	-0.987704383274412	0.0103104880828344	-1.31504051014704	9.63544279792342e-05
ENSG00000144283	 PKP4	 plakophilin 4	-1.16455013620309	0.000545972776397666	-0.942311600251405	0.0203696270851045	-0.981961565038981	0.00854584693349476
ENSG00000207830			1.46726014996583	0.00141701654872721	1.36701128373264	0.00895820967048898	1.62533941685846	0.000487964772178973
ENSG00000228408	 RP1-111D6.3		-0.886551937955168	0.0109081861963967	-0.947263972216126	0.0133921090498859	-0.8733328913362	0.0190533336871128
ENSG00000184661	 CDCA2	 cell division cycle associated 2	-2.21361245260514	1.91806874299174e-08	-1.51629341812609	0.000919958955873777	-1.90897066871609	5.414665207581e-06
ENSG00000185130	 HIST1H2BL	 histone cluster 1 H2B family member l	-1.66459417199599	2.33938084239103e-06	-1.17318234104661	0.00557058500463309	-1.41056179181206	0.00022033980034143
ENSG00000164626	 KCNK5	 potassium two pore domain channel subfamily K member 5	-1.39422713367322	0.00328413149018481	-1.17632379513025	0.043060522073417	-1.27325826307098	0.0138463523920015
ENSG00000241351	 IGKV3-11		1.86839450951482	9.76173076979004e-05	1.6763884081702	0.0019711458453742	1.68930474620253	0.000990824126395835
ENSG00000137310	 TCF19	 transcription factor 19	-2.15452996447002	7.56700773905564e-10	-1.63285255454791	3.48016907616912e-05	-1.83294152064294	8.5455163700505e-07
ENSG00000183688	 RFLNB	 refilin B	-0.988979584158515	0.00136741138674792	-0.810603736583326	0.0310798520556149	-0.822649473548101	0.017808545364482
ENSG00000132704	 FCRL2	 Fc receptor like 2	1.70894173629066	0.000255761790755056	1.32798671231508	0.0198147452703947	1.66320021261741	0.000711719586275987
ENSG00000052795	 FNIP2	 folliculin interacting protein 2	0.679978460190102	0.0294420174173811	0.726408304429883	0.0413669730623007	0.804968331201991	0.0100928674272964
ENSG00000114346	 ECT2	 epithelial cell transforming 2	-1.85638394152489	1.11420931813258e-06	-1.25462586406174	0.00682109993239919	-1.49858097670248	0.000314790298857033
ENSG00000276045	 ORAI1		-0.625953895445266	0.00592541300561877	-0.63086880599534	0.0133921090498859	-0.605755381986884	0.0129565979526846
ENSG00000183943	 PRKX	 protein kinase, X-linked	-0.707059072769557	0.00629910003876811	-0.805094311523832	0.00331217033421858	-0.814089063000589	0.00168804922617661
ENSG00000186871	 ERCC6L	 ERCC excision repair 6 like, spindle assembly checkpoint helicase	-1.98218464127221	1.07221912983867e-07	-1.38964922019704	0.00150770482299452	-1.63316675907375	5.60001718101636e-05
ENSG00000167900	 TK1	 thymidine kinase 1	-1.71587147068945	2.88977690073289e-05	-1.22350573398349	0.0155967492009857	-1.42858052818199	0.00140688258490833
ENSG00000133069	 TMCC2	 transmembrane and coiled-coil domain family 2	-1.57229083571024	1.24295484937109e-05	-1.32500426230232	0.00127526229483499	-1.03101076042978	0.0160672326683163
ENSG00000240041	 IGHJ4		1.38309303642985	0.00523569579710539	1.20085711206411	0.0480303206408772	1.58583051637833	0.00139080602861679
ENSG00000273703	 HIST1H2BM	 histone cluster 1 H2B family member m	-1.77971241374244	4.02416866340599e-06	-1.21004834474468	0.0108669164940163	-1.52655454813561	0.00024996782829868
ENSG00000097046	 CDC7	 cell division cycle 7	-0.830632159592191	1.24295484937109e-05	-0.547768724860505	0.0233109099220271	-0.653529265701406	0.00187190091154002
ENSG00000207836			1.47214079117328	0.00126434884044442	1.41987838496916	0.00527263570696849	1.56435227536589	0.00082498430253866
ENSG00000094916	 CBX5	 chromobox 5	-0.863008485294822	0.000566399043395346	-0.710343107794412	0.0174983407270028	-0.941564204379764	0.000238807792609387
ENSG00000120318	 ARAP3	 ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	-0.956681175233348	0.0138996861700917	-0.91679318324702	0.0465522430523026	-0.958361016588091	0.0204524393264086
ENSG00000278588	 HIST1H2BI	 histone cluster 1 H2B family member i	-1.59637854193622	2.67826725131152e-05	-1.13324590726123	0.0156888572810956	-1.31709848326715	0.00151337114161572
ENSG00000143228	 NUF2	 NUF2, NDC80 kinetochore complex component	-2.05995874490289	6.83102167903329e-07	-1.50342229233435	0.00206600090199955	-1.58643648395099	0.000523522379940364
ENSG00000231205	 ZNF826P		-1.37238495661052	1.31013070317927e-05	-0.864287818007182	0.0367932687826114	-1.03305697834836	0.00341568290270656
ENSG00000256663	 RP11-424C20.2		-2.03224722810991	5.79349239925805e-06	-1.76332969013117	0.000613850689060391	-1.78793235322684	0.00021156002833655
ENSG00000080819	 CPOX	 coproporphyrinogen oxidase	-0.955051028437873	0.00154063589264982	-0.784390399830508	0.0329922420030914	-0.786444391404251	0.0209681709309098
ENSG00000131470	 PSMC3IP	 PSMC3 interacting protein	-1.10518845736508	0.000256860930899468	-0.823200142937798	0.0290684841562938	-0.839476940610986	0.0160588419539846
ENSG00000161800	 RACGAP1	 Rac GTPase activating protein 1	-1.69621196203875	1.24534243789945e-05	-1.14652444875013	0.0183488289055687	-1.36807098624094	0.00131295360961866
ENSG00000147202	 DIAPH2	 diaphanous related formin 2	-0.576553755706897	0.000708614024029921	-0.544857507028375	0.00411968559083176	-0.516351106978931	0.00501121433324265
ENSG00000138346	 DNA2	 DNA replication helicase/nuclease 2	-1.76394697960224	3.1059684168345e-07	-1.07205856125232	0.0135231673985203	-1.29743400057051	0.000665812570036779
ENSG00000139318	 DUSP6	 dual specificity phosphatase 6	-2.32212151149796	1.91806874299174e-08	-2.26960967749367	1.27612278367994e-06	-1.64969777092719	0.000259553153067123
ENSG00000078900	 TP73	 tumor protein p73	-1.80004814595643	1.24295484937109e-05	-1.4128470410559	0.00326361445389975	-1.80627760102425	3.35980358728862e-05
ENSG00000277775	 HIST1H3F	 histone cluster 1 H3 family member f	-2.08441833845221	5.28882023571175e-07	-1.60176762705892	0.000908688920456468	-1.68895197681706	0.000196641854982692
ENSG00000255921	 RP11-662I13.2		1.05484923142538	0.0438387913773245	1.26801779899632	0.0248435133421191	1.22378946771133	0.0221361570358873
ENSG00000177301	 KCNA2	 potassium voltage-gated channel subfamily A member 2	-1.20558706493248	0.00105126239206974	-1.17545570719403	0.00389268605161178	-0.899020900757396	0.0384459458538194
ENSG00000167513	 CDT1	 chromatin licensing and DNA replication factor 1	-2.13157344713	3.48724842426326e-08	-1.66821515297645	0.00015251547267025	-1.77319893078287	2.08390223154991e-05
ENSG00000185480	 PARPBP	 PARP1 binding protein	-1.75018922603352	4.02416866340599e-06	-1.32971441787813	0.00283445292923664	-1.21254938996316	0.00535770811999113
ENSG00000259288	 BUB1B-PAK6	 BUB1B-PAK6 readthrough	-1.54857089915208	2.05172173550701e-05	-1.0576666719348	0.021064872011805	-1.1482793227974	0.00531894568439879
ENSG00000104147	 OIP5	 Opa interacting protein 5	-1.90386387510147	2.8094336056559e-06	-1.34259221394481	0.00615677858418123	-1.3911850393545	0.00232744059222242
ENSG00000112312	 GMNN	 geminin, DNA replication inhibitor	-1.46570104510176	0.000188766530260097	-1.04188551721008	0.0382449528744936	-1.25466231108004	0.003341558823025
ENSG00000152253	 SPC25	 SPC25, NDC80 kinetochore complex component	-1.99978720659819	4.85968312269624e-06	-1.34968661894067	0.0129871366151162	-1.63200079810521	0.000639506392696671
ENSG00000188158	 NHS	 NHS actin remodeling regulator	-1.39283827294022	0.000540558670254568	-1.22618827729636	0.00837703533103082	-1.64472089778007	5.79179831836844e-05
ENSG00000175279	 CENPS	 centromere protein S	-1.43917008929786	9.60444441034104e-06	-1.25415485930265	0.000739210331652381	-1.37285527685859	7.84653878833437e-05
ENSG00000183395	 PMCH	 pro-melanin concentrating hormone	-1.9479955777262	3.10791581297816e-06	-1.64559566861676	0.000645793315277907	-1.50515995402117	0.00111821974564553
ENSG00000006530	 AGK	 acylglycerol kinase	-1.4382266361059	0.000196487305788476	-1.12636445515688	0.015838873855541	-1.25883629436211	0.00261465829722695
ENSG00000175305	 CCNE2	 cyclin E2	-1.47527392942638	1.24642758259093e-05	-1.06748700132062	0.0090441909771333	-1.15637491356352	0.0019887980433394
ENSG00000107968	 MAP3K8	 mitogen-activated protein kinase kinase kinase 8	-1.24700648138918	6.08993396480866e-05	-0.892781608195556	0.0211457138567512	-1.10736146980471	0.000918617795149905
ENSG00000163993	 S100P	 S100 calcium binding protein P	-1.59689143671484	0.000698943356542196	-1.54554033071513	0.00305939308849988	-1.13448107400508	0.0436087077669191
ENSG00000182185	 RAD51B	 RAD51 paralog B	-0.770865913443161	0.00056680123966653	-0.72966865576407	0.00354539042372484	-0.736197761203059	0.00185359372388257
ENSG00000227039	 ITGB2-AS1	 ITGB2 antisense RNA 1	-0.713385548124684	0.00107613476589346	-0.638606454286085	0.0115511606887284	-1.07758863874127	6.50783931490295e-07
ENSG00000152782	 PANK1	 pantothenate kinase 1	-1.21126869722516	0.00561385838246726	-1.12293671760264	0.02806767153466	-1.15121082625835	0.014896936865735
ENSG00000211676	 IGLJ2		1.6531390625079	0.000850728902201996	1.75375738893356	0.00109487145972604	1.57409763663959	0.00262688047368557
ENSG00000095585	 BLNK	 B-cell linker	1.95776143883469	2.49015801122882e-05	1.22254477300607	0.0486913641687428	1.4180337142546	0.00766064724086185
ENSG00000276043	 UHRF1	 ubiquitin like with PHD and ring finger domains 1	-2.09923176468499	1.01117056027241e-07	-1.62281514001821	0.000360648614490255	-1.82555124441597	1.78641198115125e-05
ENSG00000265817	 FSBP FSBP	 RAD54 homolog B (S. cerevisiae) fibrinogen silencer binding protein	-1.81435541802817	3.76031095340011e-09	-1.46122468587939	3.12618520169154e-05	-1.52191823680621	4.26691108412031e-06
ENSG00000189367	 KIAA0408	 KIAA0408	-1.86350948340009	6.14182167426488e-05	-1.64426132262388	0.00184792951792208	-1.23188708596657	0.0279295282432864
ENSG00000133119	 RFC3	 replication factor C subunit 3	-1.94977829489182	2.51350337326109e-08	-1.32442842475209	0.00120609691310452	-1.55040282991989	4.3199461926819e-05
ENSG00000163359	 COL6A3	 collagen type VI alpha 3 chain	1.70965775280641	7.30242215857575e-05	1.73573960462952	0.0002865162743211	1.69226015038585	0.000193797805463915
ENSG00000228716	 DHFR	 dihydrofolate reductase	-1.80397468638212	2.51350337326109e-08	-1.30925027918545	0.000502365425034446	-1.60132238960753	3.46705590667633e-06
ENSG00000237550	 RPL9P9		0.530026663254817	0.0341577436591362	0.636985146778206	0.0172191338399609	0.583843962902803	0.0242859294261953
ENSG00000214776	 RP11-726G1.1		-1.17462864186836	0.0308866360783393	-1.28816327346248	0.0341686084511246	-1.16337292099021	0.0467793194029495
ENSG00000204410	 MSH5	 mutS homolog 5	-1.08819260556623	9.60444441034104e-06	-0.940423275981277	0.000820749075798911	-0.911441454135727	0.000639866125421016
ENSG00000135924	 DNAJB2	 DnaJ heat shock protein family (Hsp40) member B2	0.793438710673559	0.00055335493426978	0.63909093744436	0.0211457138567512	0.766434393139084	0.00151337114161572
ENSG00000140525	 FANCI	 Fanconi anemia complementation group I	-1.57714299983828	4.50907622694916e-06	-1.04078926660424	0.0156567551251196	-1.2037778368616	0.00162918449592128
ENSG00000211938	 IGHV3-7		1.8152970223001	0.000141582109312313	1.6710369065709	0.00183278902536783	1.78894845738747	0.000348199251952518
ENSG00000109805	 NCAPG	 non-SMC condensin I complex subunit G	-2.16658759877868	6.78435985730865e-08	-1.51076738569459	0.00127439552475688	-1.69848647285384	0.000101347638697617
ENSG00000211679	 IGLC3		1.83557643240577	0.000112746772025225	1.26795015072349	0.0382215961264088	1.4384362104766	0.00716639214554589
ENSG00000211660	 IGLV2-23		2.44936693627553	1.01787576223445e-07	1.74203309311568	0.00120136381908118	2.01569457019416	5.58707969282029e-05
ENSG00000189057	 FAM111B	 family with sequence similarity 111 member B	-2.39872275782797	2.9580886640096e-10	-1.77550778987052	3.25509501795505e-05	-1.99825365756604	7.98522354608605e-07
ENSG00000267255	 CTB-50L17.5		-1.7269958942738	6.9680768701114e-06	-1.35402227232382	0.00253267049354844	-1.27457915867017	0.00321215893112195
ENSG00000137449	 CPEB2	 cytoplasmic polyadenylation element binding protein 2	1.02119869088335	3.99324548057571e-05	0.806800428742526	0.00570418412040597	0.632187364256795	0.0384820330169276
ENSG00000258725	 PRC1-AS1	 PRC1 antisense RNA 1	-1.87095830804651	5.53093995845954e-07	-1.35151334948348	0.00213570259534562	-1.4400955612784	0.000473308245607054
ENSG00000211592	 IGKC		1.91965642645049	5.49894151583722e-05	1.73450603517104	0.00127439552475688	1.72342883342225	0.000728175622630615
ENSG00000227619	 RP11-492E3.2		-1.32677754125268	0.0121303223353292	-1.345282695447	0.0245849523928841	-1.80484114389493	0.000348199251952518
ENSG00000113810	 SMC4	 structural maintenance of chromosomes 4	-1.47228379755081	3.05641013785664e-05	-0.935153268835634	0.046266646994027	-1.15450658317563	0.00321215893112195
ENSG00000031691	 CENPQ	 centromere protein Q	-1.3777337111351	3.7803271319282e-05	-0.894665703236964	0.0416988149589152	-1.08956185128907	0.0032957393821436
ENSG00000203485	 INF2	 inverted formin, FH2 and WH2 domain containing	-1.05700994961462	0.00105880906607322	-0.880280734355273	0.0231615556175741	-0.97483153033053	0.00481827744896752
ENSG00000231864	 RP11-229P13.23		-1.71875639584043	0.000112880850980703	-1.27146934823813	0.0210522093712714	-1.12300722930433	0.0384820330169276
ENSG00000041982	 TNC	 tenascin C	-1.8288257338196	2.66619424564444e-05	-1.31203738167454	0.0140969129691861	-1.44163827931919	0.00276413590416843
ENSG00000138821	 SLC39A8	 solute carrier family 39 member 8	-1.30364746482662	6.55481257776522e-06	-0.916405148482708	0.00936199775382799	-0.937112238315822	0.00432321535664556
ENSG00000167670	 CHAF1A	 chromatin assembly factor 1 subunit A	-1.8526429669196	1.10113310818677e-07	-1.41744280495519	0.000490149068673271	-1.53301932718602	5.40269253617668e-05
ENSG00000114270	 COL7A1	 collagen type VII alpha 1 chain	-1.21420398140999	0.00390644550771826	-1.12552513210077	0.0211457138567512	-0.982808598023953	0.0419072086446015
ENSG00000071539	 TRIP13	 thyroid hormone receptor interactor 13	-1.56130920862043	4.40592552271487e-05	-1.08923965399122	0.0233599052794176	-1.18018078705448	0.00648644834747259
ENSG00000117632	 STMN1	 stathmin 1	-2.10530237832315	1.04638117229967e-08	-1.59772131184682	0.000146335877439338	-1.8328974930412	3.3101605786962e-06
ENSG00000211943	 IGHV3-15		1.27478061832305	0.00219140605139613	1.15259387966938	0.0170462488019454	1.10309086235532	0.0170110038066038
ENSG00000240280	 TCAM1P	 testicular cell adhesion molecule 1, pseudogene	-1.33136599675224	0.011662287618213	-1.36770900661842	0.0211457138567512	-1.73626763969833	0.000639866125421016
ENSG00000102384	 CENPI	 centromere protein I	-1.81713279782358	5.53093995845954e-07	-1.25322651575943	0.00389268605161178	-1.54120581268719	9.63544279792342e-05
ENSG00000211598	 IGKV4-1		2.00483359965359	1.49778559074388e-05	2.00581122423289	0.000101691343734314	1.79536016942284	0.000289375696747896
ENSG00000164104	 HMGB2	 high mobility group box 2	-1.9139978696748	1.2222213291811e-07	-1.42890146146188	0.000701429612773419	-1.55912589470986	7.93982476043689e-05
ENSG00000110944	 IL23A	 interleukin 23 subunit alpha	-1.47107366755316	0.000111902929003588	-1.14660407310028	0.0121610910756432	-1.19539706784503	0.00453533941225162
ENSG00000274997	 HIST1H2AH	 histone cluster 1 H2A family member h	-1.79523420211329	2.459482645016e-06	-1.27334823563675	0.00528530453833303	-1.47225437010487	0.00038231200261358
ENSG00000101346	 POFUT1	 protein O-fucosyltransferase 1	-0.948594691107604	0.000152396469922901	-0.660294344874998	0.0415890267533799	-0.825983302424925	0.00232762867107237
ENSG00000102265	 TIMP1	 TIMP metallopeptidase inhibitor 1	1.34411646804713	0.00758071348835953	1.39974065433795	0.0120130522862882	1.26656786395909	0.0204845213207248
ENSG00000008513	 ST3GAL1	 ST3 beta-galactoside alpha-2,3-sialyltransferase 1	-0.406811194698253	0.0310253712300056	-0.518967834426486	0.00757647413272157	-0.473833493707685	0.0129849077051223
ENSG00000135476	 ESPL1	 extra spindle pole bodies like 1, separase	-1.80218342079718	1.65019481430723e-05	-1.15689108063378	0.0332345877450014	-2.10112319518877	1.22224663651394e-06
ENSG00000134690	 CDCA8	 cell division cycle associated 8	-1.95902838627324	2.17984053870804e-06	-1.43135191648406	0.00342719840546764	-1.62883958860305	0.000286572245051629
ENSG00000224650	 IGHV3-74		1.72997887794173	0.00013874647722823	1.69650042265737	0.000791346805206473	1.50714633911445	0.00219007507620634
ENSG00000149485	 FADS1	 fatty acid desaturase 1	-1.85708247761066	1.91806874299174e-08	-1.46209938042584	0.000101691343734314	-1.21920892163325	0.000883018138508062
ENSG00000275126	 HIST1H4L	 histone cluster 1 H4 family member l	-1.87639159750748	6.20030883747473e-07	-1.45643829141249	0.000868641068276312	-1.44693665715722	0.000487964772178973
ENSG00000137812	 KNL1	 kinetochore scaffold 1	-2.1023708338316	7.85320553778035e-08	-1.50923209527406	0.000919958955873777	-1.7550096368905	3.35980358728862e-05
ENSG00000012048	 BRCA1	 BRCA1, DNA repair associated	-1.80119189709108	3.86670617500212e-07	-1.2613396314967	0.00273156842285564	-1.530283199932	7.17404317267204e-05
ENSG00000121621	 KIF18A	 kinesin family member 18A	-1.94053684895404	1.02431155663234e-07	-1.20033776443648	0.00731180957674519	-1.47753069767665	0.00021156002833655
ENSG00000119969	 HELLS	 helicase, lymphoid-specific	-1.96532713101241	4.57191784759932e-07	-1.3803631877915	0.00281294456802872	-1.62639377763873	0.000125672974132061
ENSG00000136492	 BRIP1	 BRCA1 interacting protein C-terminal helicase 1	-2.32471895943888	1.21651283478919e-10	-1.72638142795289	1.82548596789786e-05	-1.91079079895769	6.50783931490295e-07
ENSG00000141570	 CBX8	 chromobox 8	-1.10206194569676	0.00201259128793968	-1.04885623506434	0.00936199775382799	-1.10667447827255	0.00281550009778232
ENSG00000051180	 RAD51	 RAD51 recombinase	-2.03674757552109	1.40829486083821e-07	-1.46035676319351	0.00127439552475688	-1.76472323527098	2.57389559621233e-05
ENSG00000149557	 FEZ1	 fasciculation and elongation protein zeta 1	-1.0022033454536	5.43660899543602e-05	-1.0214096801402	0.000204198849687302	-0.818087744310412	0.00274244755223916
ENSG00000101773	 RBBP8	 RB binding protein 8, endonuclease	-1.60234025681575	4.29907525346594e-05	-1.02838165491822	0.0487809946781884	-1.32459989193962	0.00204472975176639
