ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 qval	il21_vs_il15 logFC	il21_vs_il15 qval	il21_vs_il7 logFC	il21_vs_il7 qval
ENSG00000203814	 HIST2H2BF	 histone cluster 2 H2B family member f	-1.88371346027035	0.000810087344374302	-1.44719218248956	0.045013282168751	-1.62134962851061	0.0110407550878314
ENSG00000227619	 RP11-492E3.2		-4.87066528315424	0.00263951896931517	-4.89609368231432	0.00898783053030042	-5.71079320830607	0.000552792706621815
ENSG00000122966	 CIT	 citron rho-interacting serine/threonine kinase	-3.07065479669752	0.000160184578263815	-2.62608054136091	0.00591619177711195	-2.75545694346654	0.00175303110307314
ENSG00000260052	 CTC-527H23.3		-5.95845743423905	0.02798035168019	-6.81048679629591	0.0154005875064971	-6.95790216985548	0.00716129159211753
ENSG00000089685	 BIRC5	 baculoviral IAP repeat containing 5	-3.34590019539648	0.00197605280209697	-2.73910035766852	0.0405846884738596	-2.74036321766872	0.0293479848583721
ENSG00000102445	 RUBCNL	 RUN and cysteine rich domain containing beclin 1 interacting protein like	2.18468611362191	0.0106010476187521	2.19059781352664	0.0248402005158998	2.08410679713078	0.0268691906776179
ENSG00000072571	 HMMR	 hyaluronan mediated motility receptor	-3.01747440509998	0.000538427163617623	-2.27589130238292	0.0381689675171979	-2.5083411660506	0.0106585084340047
ENSG00000211674	 IGLJ1		4.49053283949823	0.00190998013853477	3.59511263665236	0.0400563750207953	3.58633449055487	0.0293479848583721
ENSG00000222032	 AC112721.2		7.62072563073223	0.00501250330384693	6.65170325448315	0.0320633112754402	7.1309597241132	0.0137969023161244
ENSG00000164104	 HMGB2	 high mobility group box 2	-2.41869098962894	0.000200050028409809	-1.94599890223697	0.0113824568396342	-2.05036159859418	0.00425550053908594
ENSG00000268658	 LINC00664	 long intergenic non-protein coding RNA 664	-3.80298413343965	0.0326817544217012	-4.01710393382555	0.0381689675171979	-4.17606577825531	0.0180371138835162
ENSG00000136492	 BRIP1	 BRCA1 interacting protein C-terminal helicase 1	-2.77541199751993	0.00179690262812625	-2.27602871489799	0.0400861555280785	-2.32336893605511	0.023628066624788
ENSG00000087586	 AURKA	 aurora kinase A	-2.85909266002868	0.000313361953024552	-2.19396448920497	0.0252073690725222	-2.30142080716277	0.0109084625734677
ENSG00000163823	 CCR1	 C-C motif chemokine receptor 1	-2.45726307334755	0.00473148802714953	-2.2199979195329	0.0340996513558781	-2.14188270642921	0.0340241236636379
ENSG00000276043	 UHRF1	 ubiquitin like with PHD and ring finger domains 1	-2.62921736391238	0.00209545029657803	-2.24180525707227	0.0318987067016213	-2.32221020996532	0.0159256116989406
ENSG00000174371	 EXO1	 exonuclease 1	-3.1695438744409	0.00383974001231415	-2.71487025425977	0.0424321616485773	-2.67415761459633	0.0362530162119457
ENSG00000185130	 HIST1H2BL	 histone cluster 1 H2B family member l	-2.02626963128265	0.000662221756454523	-1.5508074215931	0.0421063504984165	-1.75260034259278	0.00890801871297536
ENSG00000035499	 DEPDC1B	 DEP domain containing 1B	-2.94341589790339	0.000810087344374302	-2.22766603813584	0.0454700684942346	-2.6595339390857	0.0064460559216593
ENSG00000256482	 RP11-625L16.3		3.75311814570766	0.0264696556910013	4.69318082881399	0.0093241458508137	4.10539428047388	0.0178133788221254
ENSG00000154839	 SKA1	 spindle and kinetochore associated complex subunit 1	-3.00786417417148	0.00393169040543593	-2.57179310420515	0.0434722729196344	-2.71584925029967	0.0199672631392241
ENSG00000241755	 IGKV1-9		7.29391946649388	0.00116649460281974	5.85248798519056	0.0237790181113649	5.05290256098924	0.0452929853294964
ENSG00000132464	 ENAM	 enamelin	5.19674740454506	0.000105836141974464	3.8815280354462	0.0093241458508137	4.03483753860215	0.00420854097064889
ENSG00000161800	 RACGAP1	 Rac GTPase activating protein 1	-2.190197523826	0.00049515239021001	-1.63062740804997	0.0434722729196344	-1.85496770011194	0.00890801871297536
ENSG00000117632	 STMN1	 stathmin 1	-2.60968774848986	0.00015140922320616	-2.14273904863854	0.00898783053030042	-2.36995686156181	0.00142530116609587
ENSG00000138778	 CENPE	 centromere protein E	-3.32510688467331	0.00060498967544227	-2.51662172999149	0.0377537004567988	-2.92053895206306	0.00665591256023788
ENSG00000075218	 GTSE1	 G2 and S-phase expressed 1	-3.29486512072245	0.00115743807304436	-2.76339125426499	0.024636330822638	-2.91838294286408	0.00959494472087129
ENSG00000164400	 CSF2	 colony stimulating factor 2	-4.5835977488212	0.000200050028409809	-4.25002247847575	0.00203403104407291	-4.12598809883149	0.00175303110307314
ENSG00000004468	 CD38	 CD38 molecule	-3.1569461639264	0.00197605280209697	-2.9030375531866	0.0168261013205674	-2.44974421145885	0.0476917111723557
ENSG00000126787	 DLGAP5	 DLG associated protein 5	-3.88173013834299	0.000225519661752333	-3.17798853249073	0.00898783053030042	-3.4297175606841	0.00253286998686079
ENSG00000112742	 TTK	 TTK protein kinase	-2.66395520359147	0.000243579229667118	-1.91008556342551	0.0402850627523279	-2.09900076666266	0.0112174610806266
ENSG00000143341	 HMCN1	 hemicentin 1	-9.76446378693189	1.1060558622422e-05	-9.62580194404198	4.27608390962255e-05	-8.57852045371459	0.000140867617949447
ENSG00000167513	 CDT1	 chromatin licensing and DNA replication factor 1	-2.65260537338728	0.000495146375725857	-2.30153118552687	0.0105692795805368	-2.26546711576975	0.00779758103380399
ENSG00000242887	 IGHJ3		4.35679287068932	0.0160355195059474	4.29864890611976	0.0370952976652654	3.9738215096601	0.0481822192557456
ENSG00000167414	 GNG8	 G protein subunit gamma 8	-4.22915578597053	0.00580255343561414	-4.19678948044332	0.0185958238502126	-5.58353301110211	0.000473636857128329
ENSG00000198826	 ARHGAP11A	 Rho GTPase activating protein 11A	-3.5022199805422	4.96653539016801e-06	-3.0527107630252	0.000116382956890391	-3.01820838858	0.000140867617949447
ENSG00000189057	 FAM111B	 family with sequence similarity 111 member B	-2.8770684715927	0.00310510626383095	-2.40391578427187	0.0454700684942346	-2.51223427082416	0.023628066624788
ENSG00000162490	 DRAXIN	 dorsal inhibitory axon guidance protein	-3.3100166938389	0.00108540603218883	-3.38852146909282	0.00360960699859328	-2.96557569410791	0.00802252931482568
ENSG00000066279	 ASPM	 abnormal spindle microtubule assembly	-3.98426950664843	0.000385206880949172	-3.25688776203486	0.014605263689405	-3.66002086531035	0.00293890452419371
ENSG00000137804	 NUSAP1	 nucleolar and spindle associated protein 1	-3.06898562253553	0.00015140922320616	-2.52939870867483	0.00850211553447305	-2.66691516334209	0.00245806760416364
ENSG00000213949	 ITGA1	 integrin subunit alpha 1	-1.76125949414313	0.0277279048925463	-1.82176670155207	0.0400563750207953	-2.07554337089239	0.00760957048633126
ENSG00000148773	 MKI67	 marker of proliferation Ki-67	-3.75669511375416	0.000751447563362747	-3.19776223828766	0.015937968110657	-3.59452336095033	0.00331387058431616
ENSG00000148053	 NTRK2	 neurotrophic receptor tyrosine kinase 2	-8.90729914116165	0.000236782591570824	-6.90149566012981	0.0204466750982801	-9.12574019889101	0.000342444348358955
ENSG00000273983	 HIST1H3G	 histone cluster 1 H3 family member g	-3.51405459409046	0.00107937441026493	-2.83547294042387	0.0285869845461518	-3.04402337022412	0.0106585084340047
ENSG00000211660	 IGLV2-23		5.02411265919257	3.56746797466477e-05	2.92444443885185	0.0419535825799819	3.69717814055569	0.00380451760877701
ENSG00000170312	 CDK1	 cyclin dependent kinase 1	-3.43586875142494	0.00190998013853477	-2.79798016368293	0.0405846884738596	-2.89817920784817	0.0218409477896093
ENSG00000106003	 LFNG	 LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	-1.13192988339553	0.0160355195059474	-1.09023874524462	0.0453086241088075	-1.121114755041	0.0263108209519889
ENSG00000146918	 NCAPG2	 non-SMC condensin II complex subunit G2	-1.93685479669394	0.00126466112951973	-1.52461554477807	0.0484252167421303	-1.71890840430375	0.0110549234583657
ENSG00000100206	 DMC1	 DNA meiotic recombinase 1	-3.00681395758077	0.00287038023056908	-2.50429764168666	0.0452870716509353	-2.52168199334903	0.032513528150684
ENSG00000131401	 NAPSB	 napsin B aspartic peptidase, pseudogene	3.09006947590672	0.00140668038465338	3.30578652372963	0.00267950847317627	2.86945022793865	0.00708687327332752
ENSG00000198901	 PRC1	 protein regulator of cytokinesis 1	-2.49008934976009	0.000634444750439598	-2.04296462618408	0.0221232297091137	-2.03216600317784	0.0149010309192242
ENSG00000211949	 IGHV3-23		4.21382979062719	0.000806602515091137	3.41367187868027	0.0234105207432116	3.37140260569255	0.0166846776230679
ENSG00000274618	 HIST1H4F	 histone cluster 1 H4 family member f	-2.23171584286333	0.000464742417807597	-1.74662292529936	0.0270132440519868	-1.91595114874973	0.00731967179214795
ENSG00000196890	 HIST3H2BB	 histone cluster 3 H2B family member b	-2.06482836189931	0.000105836141974464	-1.6019790459213	0.0119934356022531	-1.63861377396443	0.00610626751090823
ENSG00000163009	 C2orf48		-4.21741445887787	0.000236782591570824	-3.64504567055589	0.00783460698372715	-4.04334778675855	0.00105766640946984
ENSG00000088325	 TPX2	 TPX2, microtubule nucleation factor	-3.32424079905261	0.000282119700702236	-2.62507920099531	0.0182901382540781	-2.91957668445536	0.00394024842875892
ENSG00000184661	 CDCA2	 cell division cycle associated 2	-2.86400835235355	0.000236782591570824	-2.13096140317973	0.0248402005158998	-2.60225878436353	0.00213127245290231
ENSG00000113070	 HBEGF	 heparin binding EGF like growth factor	-3.82784796732773	0.00107937441026493	-4.21609114532322	0.00120408045989691	-3.2678373324463	0.011505063417797
ENSG00000137812	 KNL1	 kinetochore scaffold 1	-2.69745168712332	0.00059513357924089	-2.13119001844811	0.0270132440519868	-2.38435701540291	0.0064460559216593
ENSG00000211897	 IGHG3		2.96817167528102	0.000559962485547735	2.49480726560115	0.015937968110657	2.61931171038486	0.00622539444892379
ENSG00000163808	 KIF15	 kinesin family member 15	-3.14014191052627	0.00026041088480618	-2.54317080598521	0.0142574385138778	-2.72046363098994	0.00446220110521654
ENSG00000177602	 GSG2	 germ cell associated 2, haspin	-2.76497506839602	3.56746797466477e-05	-2.18306503003837	0.00591619177711195	-2.30536525163544	0.00160796399473371
ENSG00000110944	 IL23A	 interleukin 23 subunit alpha	-1.88019175249985	0.000985662874388773	-1.55894150128592	0.0257821216587771	-1.58850780035706	0.0149010309192242
ENSG00000138160	 KIF11	 kinesin family member 11	-3.42922367029907	9.15985504853979e-05	-2.77984961949211	0.00675322338713796	-3.17245476726633	0.000517696594884138
ENSG00000065989	 PDE4A	 phosphodiesterase 4A	-2.46288865764636	4.96653539016801e-06	-2.31249994883263	4.27608390962255e-05	-2.70396902473829	1.78305639943504e-07
ENSG00000246985	 SOCS2-AS1	 SOCS2 antisense RNA 1	-7.6013449031158	9.15985504853979e-05	-7.92639996882305	0.000105612803560431	-7.04259572165128	0.00043892378341946
ENSG00000008516	 MMP25	 matrix metallopeptidase 25	-2.18118392098801	0.0066855346697429	-2.15347936306697	0.0211255793638049	-2.20280491290639	0.0108331586268173
ENSG00000142945	 KIF2C	 kinesin family member 2C	-3.72282500853981	4.45081428789105e-05	-3.0861895642562	0.00300590695476682	-3.26588407528967	0.000688375082127462
ENSG00000137807	 KIF23	 kinesin family member 23	-3.49245317232508	0.000490684033495319	-2.92048298823498	0.014605263689405	-3.18072522612641	0.00394024842875892
ENSG00000120949	 TNFRSF8	 TNF receptor superfamily member 8	4.18381128451802	0.0106203046990135	4.85163948891342	0.00898783053030042	4.53445862795064	0.00866539159832878
ENSG00000159712	 ANKRD18CP		-2.63510253607967	0.00567339693637126	-2.76020519570855	0.0101971866377704	-2.46902107134827	0.0199751448292286
ENSG00000178999	 AURKB	 aurora kinase B	-3.9690093386345	0.00026041088480618	-3.28470840107578	0.00997529607297607	-3.51969422349283	0.00331387058431616
ENSG00000211899	 IGHM		3.61458947797809	0.000236782591570824	2.91844768804603	0.0105692795805368	3.00437027125579	0.00550479240196104
ENSG00000117650	 NEK2	 NIMA related kinase 2	-4.18946337326607	0.00169491933296636	-3.58827822850955	0.024636330822638	-3.87244111409018	0.00802252931482568
ENSG00000178401	 DNAJC22	 DnaJ heat shock protein family (Hsp40) member C22	-10.2337003340072	2.41068072083215e-05	-8.91803021390915	0.000596182088444002	-9.87369975802965	0.000104500087232625
ENSG00000211677	 IGLC2		3.05389471307188	0.00227113307458321	2.75627813668514	0.021078653373008	2.80957543889082	0.0110549234583657
ENSG00000277775	 HIST1H3F	 histone cluster 1 H3 family member f	-2.87698365773377	0.000752340879661057	-2.41326363905633	0.0197684855400488	-2.43592200719084	0.0110549234583657
ENSG00000265817	 FSBP FSBP	 RAD54 homolog B (S. cerevisiae) fibrinogen silencer binding protein	-2.10230048079267	0.00107937441026493	-1.75832271154982	0.0252073690725222	-1.83873394650498	0.0110549234583657
ENSG00000237011	 RP11-98G13.1		-4.84284727543	0.0021130699055664	-4.38521779852262	0.021078653373008	-4.78344423345517	0.00556978350347773
ENSG00000171320	 ESCO2	 establishment of sister chromatid cohesion N-acetyltransferase 2	-3.20606141322765	0.00141487786344528	-2.65443714031026	0.0295096100842194	-2.70854689070497	0.017486371306492
ENSG00000120833	 SOCS2	 suppressor of cytokine signaling 2	-6.35001071229612	0.000412995974361536	-6.443682149516	0.00147638022392081	-5.71375125168895	0.00334310823156354
ENSG00000278588	 HIST1H2BI	 histone cluster 1 H2B family member i	-2.06658381800836	0.00061271153561703	-1.5782170874252	0.040687847820666	-1.72964383739529	0.011505063417797
ENSG00000136960	 ENPP2	 ectonucleotide pyrophosphatase/phosphodiesterase 2	3.72828856534117	0.00339001163583607	3.49618989919646	0.019759627751735	3.70149089906123	0.0071031198125139
ENSG00000011426	 ANLN	 anillin actin binding protein	-3.78449499723492	0.000236782591570824	-3.14114493270559	0.0090343232774846	-3.37492528450848	0.00268851977695858
ENSG00000165304	 MELK	 maternal embryonic leucine zipper kinase	-3.02388681393089	0.000749006447538691	-2.39694957698507	0.0285869845461518	-2.45509389145574	0.0163666754213439
ENSG00000115602	 IL1RL1	 interleukin 1 receptor like 1	-3.45495763080063	0.00253707433156659	-3.11346494172193	0.0225427740057656	-3.25493927771517	0.00959494472087129
ENSG00000169194	 IL13	 interleukin 13	-6.71766222226915	0.00251777806393656	-6.77664346856867	0.00898783053030042	-7.12928891545721	0.00333188591536299
ENSG00000175063	 UBE2C	 ubiquitin conjugating enzyme E2 C	-3.80208523320421	0.00144309520408886	-3.07308788404108	0.0353386252421293	-3.22418964254756	0.0162340729888619
ENSG00000100365	 NCF4	 neutrophil cytosolic factor 4	-1.60899453351327	0.00221372836835698	-1.41882963999274	0.0257821216587771	-1.56205289331186	0.00682177397309289
ENSG00000132465	 JCHAIN	 joining chain of multimeric IgA and IgM	4.73125594393704	0.00108540603218883	3.83284296759063	0.0252073690725222	3.66319010421026	0.0255376981910984
ENSG00000221323			-7.96463593292515	0.000171066405732184	-7.08474166144532	0.00485562631662421	-8.47596311610181	0.000104500087232625
ENSG00000211896	 IGHG1		3.18807623889105	0.000979009053710782	2.57068320740113	0.0280813755381492	3.06421449216865	0.00388930723760139
ENSG00000135476	 ESPL1	 extra spindle pole bodies like 1, separase	-2.59167834420916	3.56746797466477e-05	-1.72922411143716	0.024636330822638	-2.97152067494681	9.02322425698484e-07
ENSG00000114737	 CISH	 cytokine inducible SH2 containing protein	-3.25306691865649	0.00642874308243072	-3.55075369122918	0.00898783053030042	-3.22167324650279	0.0122946354233921
ENSG00000123485	 HJURP	 Holliday junction recognition protein	-3.83306722489921	0.000286431809700302	-3.24029093350747	0.00926933274542825	-3.475835839405	0.00290246109243003
ENSG00000186185	 KIF18B	 kinesin family member 18B	-3.37732074248255	0.000795506332813989	-2.8089706599623	0.021078653373008	-2.98416625514032	0.00731967179214795
ENSG00000274021	 RP11-823E8.3		-3.45872433677453	0.000120411024794583	-3.63705470574648	0.000106480788628102	-2.72990022298354	0.00602339981904851
ENSG00000135824	 RGS8	 regulator of G-protein signaling 8	-8.35219691322702	0.00810195787713186	-8.01174512649335	0.0279848647477884	-7.38113092886026	0.0382179800153351
ENSG00000138792	 ENPEP	 glutamyl aminopeptidase	-5.92689318484118	0.00793426657007057	-5.67429970395557	0.0271907945195922	-5.22771065229152	0.0368352809712279
ENSG00000101306	 MYLK2	 myosin light chain kinase 2	-7.39822387434689	0.00805667099233661	-7.20066166930964	0.0256910772625039	-7.0136119380781	0.0234995218825369
ENSG00000157456	 CCNB2	 cyclin B2	-4.39128279331572	0.000108991335468617	-3.47283403881811	0.00898783053030042	-3.73517332115222	0.00216708398946027
ENSG00000072110	 ACTN1	 actinin alpha 1	-2.66298773196589	3.56746797466477e-05	-2.13843970328937	0.00478822387667071	-2.43287897122696	0.000342444348358955
ENSG00000102172	 SMS	 spermine synthase	-2.38363994774041	4.88108062062162e-05	-1.705032337573	0.0185891757749182	-2.21050291351141	0.000342444348358955
ENSG00000173207	 CKS1B	 CDC28 protein kinase regulatory subunit 1B	-2.50928489266931	0.00107937441026493	-2.00542566029183	0.036659227355231	-2.09465322351218	0.0170216633442075
ENSG00000079156	 OSBPL6	 oxysterol binding protein like 6	-6.83987689966501	0.00727660379920029	-6.55822332363937	0.0279848647477884	-7.23667778186792	0.00708687327332752
ENSG00000149557	 FEZ1	 fasciculation and elongation protein zeta 1	-1.10508588762091	0.00151700200633323	-1.12194073310512	0.00591619177711195	-0.908956312656287	0.0293613038307353
ENSG00000257954	 RP11-161H23.10		-6.54547039778364	0.0166847330534746	-6.61920053233439	0.031601538684635	-6.39137028065265	0.031402613363611
ENSG00000226091	 LINC00937	 long intergenic non-protein coding RNA 937	-4.16753771412563	0.0319443132871345	-4.64099737315215	0.0245908898729493	-4.30359870669234	0.0328485834359039
ENSG00000158481	 CD1C	 CD1c molecule	3.36281083441225	0.00149915210242571	2.71508358913512	0.0349084503032389	2.75871958528235	0.0218409477896093
ENSG00000211675	 IGLC1		4.00942639978965	0.000288581342832972	3.42678470716397	0.00898783053030042	3.08107145776182	0.0134467016778745
ENSG00000151725	 CENPU	 centromere protein U	-2.65405159836245	0.000538427163617623	-2.07671279001492	0.0279848647477884	-2.21330291772931	0.0106585084340047
ENSG00000134690	 CDCA8	 cell division cycle associated 8	-2.74938537645771	0.000159953997660983	-2.18457625746798	0.0105692795805368	-2.42164280885518	0.00224788011814939
ENSG00000255201	 RP11-350N15.4		-3.65041948714899	0.000236782591570824	-2.55917044645522	0.0434722729196344	-3.06400377337711	0.00581025242247438
ENSG00000060982	 BCAT1	 branched chain amino acid transaminase 1	3.69038195839764	0.00169491933296636	4.36807613853986	0.000718331233906111	3.35446792166505	0.00959494472087129
ENSG00000211592	 IGKC		3.47728511390586	0.000200050028409809	2.91944497293622	0.00783460698372715	2.84473121316083	0.00554560928271369
ENSG00000111665	 CDCA3	 cell division cycle associated 3	-2.76875663642867	0.000243579229667118	-2.17406320024107	0.0185958238502126	-2.31371425759029	0.0064460559216593
ENSG00000101187	 SLCO4A1	 solute carrier organic anion transporter family member 4A1	-1.92545298958949	0.0018576285485879	-1.68745192614031	0.0248402005158998	-1.58163050558651	0.0316491071206691
ENSG00000145335	 SNCA	 synuclein alpha	-7.35127480603923	0.0299906392902213	-7.58470903329564	0.0434722729196344	-7.92212630927558	0.0235252061913589
ENSG00000143228	 NUF2	 NUF2, NDC80 kinetochore complex component	-2.92241504817688	0.000435188310480335	-2.37745279691858	0.0185958238502126	-2.40046607339427	0.0106585084340047
ENSG00000276903	 HIST1H2AL	 histone cluster 1 H2A family member l	-2.68643359918353	0.000236782591570824	-2.17744886780923	0.0122146357351668	-2.41444892271999	0.00260312498357372
ENSG00000128342	 LIF	 leukemia inhibitory factor	-3.46768629612431	0.0244024449983118	-4.88723574235794	0.00261812302204203	-4.10464539202737	0.00789350061826351
ENSG00000203760	 CENPW	 centromere protein W	-3.62579762398271	0.000236782591570824	-2.95884349022856	0.0105692795805368	-3.32946957888171	0.00195792763165643
ENSG00000274997	 HIST1H2AH	 histone cluster 1 H2A family member h	-2.26574358394581	0.000527262580731539	-1.74927899718474	0.0330871522354241	-1.91814255858028	0.00918359188569283
ENSG00000137563	 GGH	 gamma-glutamyl hydrolase	-2.73907564999091	0.000258101968693858	-2.3621114486786	0.00898783053030042	-2.09335470987638	0.0159256116989406
ENSG00000111206	 FOXM1	 forkhead box M1	-2.70810914482382	0.000236782591570824	-2.27458665542461	0.00926933274542825	-2.34704768337403	0.00416033240852085
