ensGeneID	geneName	geneName	il21_vs_il2 logFC	il21_vs_il2 padj	il21_vs_il15 logFC	il21_vs_il15 padj	il21_vs_il7 logFC	il21_vs_il7 padj
ENSG00000140534	 TICRR	 TOPBP1 interacting checkpoint and replication regulator	-1.73903679862467	0.00108517552340716			-1.59984157790611	0.00604604263774083
ENSG00000237011	 RP11-98G13.1		-1.64963593983336	0.00382275668074676			-1.62612298844362	0.00812736292522286
ENSG00000204482	 LST1	 leukocyte specific transcript 1	-1.4634569686499	0.00782011761139435			-1.54582723731706	0.00812736292522286
ENSG00000242472	 IGHJ5		1.89998025424882	0.000622663988701238			1.66901762235093	0.00624412985240753
ENSG00000171101	 SIGLEC17P	 sialic acid binding Ig like lectin 17, pseudogene	1.95440703427055	0.000354405356000129			1.74685355007956	0.00349200691570468
ENSG00000132704	 FCRL2	 Fc receptor like 2	1.57998650423713	0.00300002255022207			1.5244338728697	0.00812736292522286
ENSG00000211899	 IGHM		1.91430416224875	0.000550129563809091			1.66960473712791	0.00624412985240753
ENSG00000142945	 KIF2C	 kinesin family member 2C	-1.92915220752473	0.000380222802092327			-1.63916842467127	0.00605896039238604
ENSG00000187951	 ARHGAP11B ARHGAP11B	 Rho GTPase activating protein 11B OTU deubiquitinase 7A pseudogene	-1.52407041038199	0.0011363450423893			-1.38007441559801	0.00729512706924041
ENSG00000175564	 UCP3	 uncoupling protein 3	-1.52152285803749	0.00322577650516847			-1.51472439596192	0.00638692542944419
ENSG00000184557	 SOCS3	 suppressor of cytokine signaling 3	1.34506672747746	0.00490846786030198			1.41747226766629	0.00519945100117371
ENSG00000085117	 CD82	 CD82 molecule	-1.19245848917771	0.00460434814903078			-1.27172318610739	0.00450176352808924
ENSG00000032742	 IFT88	 intraflagellar transport 88	0.971353220599949	0.00699426948288038			1.00238438501156	0.00953234485563541
ENSG00000117399	 CDC20	 cell division cycle 20	-1.98076595930359	4.51551126582969e-05			-1.85639011619163	0.000359892443344984
ENSG00000107968	 MAP3K8	 mitogen-activated protein kinase kinase kinase 8	-1.2088318682229	0.00194929781749317			-1.11613472883929	0.00914638336323553
ENSG00000207830			1.42184885316599	0.00664237805107513			1.55644253163008	0.00486370165870554
ENSG00000137804	 NUSAP1	 nucleolar and spindle associated protein 1	-1.8218256164727	0.000584468379455659			-1.5525922894509	0.00812736292522286
ENSG00000100365	 NCF4	 neutrophil cytosolic factor 4	-1.31954485206948	0.00131860914459545			-1.28359095166665	0.00418171129860921
ENSG00000012174	 MBTPS2	 membrane bound transcription factor peptidase, site 2	-1.16697127255907	0.00490846786030198			-1.2824085627591	0.00352315386471767
ENSG00000165948	 IFI27L1	 interferon alpha inducible protein 27 like 1	-1.37818093390231	0.00141364846645103			-1.29788212434541	0.00578587325614499
ENSG00000184661	 CDCA2	 cell division cycle associated 2	-1.83981311422066	0.000355480020634535			-1.65577363731365	0.00338909664826612
ENSG00000135476	 ESPL1	 extra spindle pole bodies like 1, separase	-1.84687211728101	0.000122542160009718			-2.14515213211266	6.24191817110623e-06
ENSG00000134690	 CDCA8	 cell division cycle associated 8	-1.81610574442929	0.000354405356000129			-1.5837243639971	0.00450176352808924
ENSG00000005249	 PRKAR2B	 protein kinase cAMP-dependent type II regulatory subunit beta	1.60355351323498	0.00218519468952292			1.51680115543749	0.00799226027760969
ENSG00000117632	 STMN1	 stathmin 1	-1.77548529445013	0.000387821825391295			-1.6027127643331	0.00350694178967853
ENSG00000188158	 NHS	 NHS actin remodeling regulator	-1.39252674552908	0.00606946656514809			-1.60161778006282	0.00263962353404225
ENSG00000138160	 KIF11	 kinesin family member 11	-1.86402743300539	0.000540092115504885			-1.70004247316893	0.00418171129860921
ENSG00000102172	 SMS	 spermine synthase	-1.74698682430055	0.000210575005280852			-1.61739605579513	0.00142028402477049
ENSG00000164104	 HMGB2	 high mobility group box 2	-1.74794283090474	0.000260875965318109			-1.46950704489878	0.00531902314875548
ENSG00000163009	 C2orf48		-1.72136881538253	0.00218519468952292			-1.62002474721782	0.00812736292522286
ENSG00000139651	 ZNF740	 zinc finger protein 740	-0.723913660197989	0.00894651150858429			-0.939273153065835	0.000811646337136049
ENSG00000227217	 RP11-367J7.3				1.5891915349222	0.00159714892369488		
ENSG00000242590	 RP11-54O7.14				1.63434390679786	0.00555507923208229		
ENSG00000264451	 RP11-433M22.2				-1.90499559460513	0.00145288164871962		
ENSG00000153721	 CNKSR3	 CNKSR family member 3			0.631008505575249	0.00754902945741238		
ENSG00000188886	 ASTL	 astacin like metalloendopeptidase					-1.19617419930286	0.00641983364896649
ENSG00000211597	 IGKJ1						1.72665690205379	0.00458439647711183
ENSG00000197629	 MPEG1	 macrophage expressed 1					1.59985377712767	0.00641983364896649
ENSG00000217482	 HMGB1P17						-1.94138041619068	0.00093513389305178
ENSG00000227619	 RP11-492E3.2						-1.94936263026573	0.00093513389305178
ENSG00000114841	 DNAH1	 dynein axonemal heavy chain 1					-1.14328716012881	0.0097327112316205
ENSG00000140090	 SLC24A4	 solute carrier family 24 member 4					-1.65344551888559	0.00624412985240753
ENSG00000224623							-1.17374536415871	0.00953234485563541
ENSG00000187605	 TET3	 tet methylcytosine dioxygenase 3					-1.00476842825148	0.00531902314875548
ENSG00000161996	 WDR90	 WD repeat domain 90					-1.03192415503249	0.00624412985240753
ENSG00000168237	 GLYCTK	 glycerate kinase					-1.18706226590266	0.0020461762688872
ENSG00000131149	 GSE1	 Gse1 coiled-coil protein					-0.888790734656106	0.00812736292522286
ENSG00000225342	 AC079630.4						1.68750793825561	0.00347888785461891
ENSG00000221323							-1.68959360717846	0.00513880043761323
ENSG00000100292	 HMOX1	 heme oxygenase 1					1.38164962561138	0.00060254941417423
ENSG00000087086	 FTL	 ferritin light chain					0.87513973521091	0.000440078100995622
ENSG00000199072	 MIRLET7F1	 microRNA let-7f-1					1.62787701710741	0.00605896039238604
ENSG00000269845	 RP11-420K14.6	 cyclin Y like 1 pseudogene					-1.58869590863319	0.00769957458061587
ENSG00000115170	 ACVR1	 activin A receptor type 1					1.40745911588046	0.00519945100117371
ENSG00000156475	 PPP2R2B	 protein phosphatase 2 regulatory subunit Bbeta					1.67646952735323	0.00450176352808924
ENSG00000181104	 F2R	 coagulation factor II thrombin receptor					1.35093122198867	0.00450176352808924
ENSG00000240591	 RP11-247I13.11						-1.17907804113113	0.00418171129860921
ENSG00000179627	 ZBTB42	 zinc finger and BTB domain containing 42					1.09462041642025	0.00519945100117371
ENSG00000082438	 COBLL1	 cordon-bleu WH2 repeat protein like 1					1.54350173118102	0.0046045585212692
ENSG00000227844							-1.82043838349838	0.00259418956441658
ENSG00000138606	 SHF	 Src homology 2 domain containing F					-1.20014975341208	0.00486370165870554
ENSG00000183943	 PRKX	 protein kinase, X-linked					-0.833085664233506	0.00647734527151252
ENSG00000161791	 FMNL3	 formin like 3					-0.628906323814276	0.0046045585212692
ENSG00000112486	 CCR6	 C-C motif chemokine receptor 6					1.74347900248516	0.00418171129860921
ENSG00000262874	 C19orf84	 chromosome 19 open reading frame 84					-1.30202514139619	0.00812736292522286
ENSG00000243777	 RP11-864G5.1						-1.83618470734383	0.00209414721549528
ENSG00000231028	 LINC00271	 long intergenic non-protein coding RNA 271					-1.83495723114547	0.00190211782557693
ENSG00000110844	 PRPF40B	 pre-mRNA processing factor 40 homolog B					-0.671954378879935	0.00252646910983943
ENSG00000240041	 IGHJ4						1.56262253319812	0.00812736292522286
ENSG00000211669	 IGLV3-10						1.81192398619906	0.0011718038378606
ENSG00000167414	 GNG8	 G protein subunit gamma 8					-1.75948301758181	0.00335143446901925
ENSG00000213111	 COX5BP2						-1.54358697233716	0.00914638336323553
ENSG00000173597	 SULT1B1	 sulfotransferase family 1B member 1					1.60950313798516	0.00628051952452432
ENSG00000137673	 MMP7	 matrix metallopeptidase 7					1.32754725150265	0.00605896039238604
ENSG00000241294	 IGKV2-24						1.98882526255104	0.000656761358468908
ENSG00000176715	 ACSF3	 acyl-CoA synthetase family member 3					0.984666402737463	0.00633009682576342
ENSG00000233534	 RP1-38C16.2						-1.6395037077178	0.0076863272443528
ENSG00000243284	 VSIG8	 V-set and immunoglobulin domain containing 8					1.51376534456026	0.00858213993224921
ENSG00000065308	 TRAM2	 translocation associated membrane protein 2					1.52079096097916	0.0097327112316205
ENSG00000104147	 OIP5	 Opa interacting protein 5	-1.62243223956719	0.00198405296375134				
ENSG00000277157	 HIST1H4D	 histone cluster 1 H4 family member d	-1.55648743550987	0.000903875275738446				
ENSG00000088854	 C20orf194	 chromosome 20 open reading frame 194	1.2515916214699	0.0065274492916863				
ENSG00000162490	 DRAXIN	 dorsal inhibitory axon guidance protein	-1.59526193320224	0.00477432211075865				
ENSG00000197409	 HIST1H3D		-1.2498102168587	0.00451054168652943				
ENSG00000138758	 SEPT11	 septin 11	-1.25683006421549	0.00485207928338807				
ENSG00000176890	 TYMS	 thymidylate synthetase	-1.55108215272633	0.00479750923148848				
ENSG00000213551	 DNAJC9	 DnaJ heat shock protein family (Hsp40) member C9	-1.21482497994261	0.00559844377268362				
ENSG00000109674	 NEIL3	 nei like DNA glycosylase 3	-1.6821095771006	0.00257139863578048				
ENSG00000240864	 IGKV1-16		1.4800951173076	0.00664237805107513				
ENSG00000123473	 STIL	 SCL/TAL1 interrupting locus	-1.56268555690147	0.00440870644203564				
ENSG00000274618	 HIST1H4F	 histone cluster 1 H4 family member f	-1.60864731841027	0.000981729103136947				
ENSG00000257167	 TMPO-AS1	 TMPO antisense RNA 1	-1.05241538076214	0.00668220528017317				
ENSG00000231864	 RP11-229P13.23		-1.59163791837177	0.00288392625217497				
ENSG00000184357	 HIST1H1B	 histone cluster 1 H1 family member b	-1.63877462720412	0.00220357359568558				
ENSG00000041982	 TNC	 tenascin C	-1.46904846537412	0.00943227863838186				
ENSG00000138821	 SLC39A8	 solute carrier family 39 member 8	-1.18071858110505	0.0058696677552257				
ENSG00000166483	 WEE1	 WEE1 G2 checkpoint kinase	-1.13880287377227	0.00936490767043966				
ENSG00000167670	 CHAF1A	 chromatin assembly factor 1 subunit A	-1.53847467200886	0.00220357359568558				
ENSG00000198901	 PRC1	 protein regulator of cytokinesis 1	-1.62395125721273	0.00179006303203822				
ENSG00000178295	 GEN1	 GEN1, Holliday junction 5' flap endonuclease	-1.02444746724766	0.00757827507538499				
ENSG00000278463	 HIST1H2AB	 histone cluster 1 H2A family member b	-1.51617029540099	0.00422719768866661				
ENSG00000163808	 KIF15	 kinesin family member 15	-1.78372846569619	0.000955846226629626				
ENSG00000160949	 TONSL	 tonsoku-like, DNA repair protein	-1.21399133550002	0.00309855063008914				
ENSG00000183598	 HIST2H3D	 histone cluster 2 H3 family member d	-1.15125253828041	0.0060741654841647				
ENSG00000188848	 BEND4	 BEN domain containing 4	1.48193060955579	0.0058696677552257				
ENSG00000101003	 GINS1	 GINS complex subunit 1	-1.47760027075204	0.00907451995093491				
ENSG00000127564	 PKMYT1	 protein kinase, membrane associated tyrosine/threonine 1	-1.46780505629805	0.00617074631579249				
ENSG00000278677	 HIST1H2AM	 histone cluster 1 H2A family member m	-1.4769904756472	0.00163704065135573				
ENSG00000255308	 RP11-428C19.4		-1.55186272390415	0.00668220528017317				
ENSG00000278637	 HIST1H4A	 histone cluster 1 H4 family member a	-1.4787712572833	0.00557657513395312				
ENSG00000160957	 RECQL4	 RecQ like helicase 4	-1.58132546143764	0.00106397358182946				
ENSG00000072571	 HMMR	 hyaluronan mediated motility receptor	-1.71139803759885	0.00162644339001527				
ENSG00000168078	 PBK	 PDZ binding kinase	-1.79725637500991	0.00082161969561919				
ENSG00000237485			-1.41964311119976	0.00746432543485321				
ENSG00000276368	 HIST1H2AJ	 histone cluster 1 H2A family member j	-1.44064882947584	0.00862690819866529				
ENSG00000122952	 ZWINT	 ZW10 interacting kinetochore protein	-1.61381824359194	0.00407635693287966				
ENSG00000078900	 TP73	 tumor protein p73	-1.46316424529487	0.00943227863838186				
ENSG00000101751	 POLI	 DNA polymerase iota	1.09593199501503	0.00948498983456366				
ENSG00000259375	 RP11-815J21.2		1.1848343636128	0.00459560340314289				
ENSG00000277775	 HIST1H3F	 histone cluster 1 H3 family member f	-1.70202560635175	0.00154494884981975				
ENSG00000186185	 KIF18B	 kinesin family member 18B	-1.67372233224656	0.00275607060525568				
ENSG00000137449	 CPEB2	 cytoplasmic polyadenylation element binding protein 2	1.00097731013962	0.000928888458868944				
ENSG00000161888	 SPC24	 SPC24, NDC80 kinetochore complex component	-1.42215829958491	0.0043502994179206				
ENSG00000196584	 XRCC2	 X-ray repair cross complementing 2	-1.52859767567199	0.00664237805107513				
ENSG00000105011	 ASF1B	 anti-silencing function 1B histone chaperone	-1.55000217062904	0.00294533487860722				
ENSG00000196628	 TCF4	 transcription factor 4	1.50857895038285	0.00885379447380819				
ENSG00000177335	 C8orf31		-1.37759537170523	0.0058993881071182				
ENSG00000258725	 PRC1-AS1	 PRC1 antisense RNA 1	-1.51576690556307	0.00438051789487524				
ENSG00000164266	 SPINK1	 serine peptidase inhibitor, Kazal type 1	1.4883631039826	0.00604766494182513				
ENSG00000165480	 SKA3	 spindle and kinetochore associated complex subunit 3	-1.74953844471114	0.00141364846645103				
ENSG00000100206	 DMC1	 DNA meiotic recombinase 1	-1.65577977933888	0.00273370256287138				
ENSG00000164087	 POC1A	 POC1 centriolar protein A	-1.44692545176628	0.00557657513395312				
ENSG00000275713	 HIST1H2BH	 histone cluster 1 H2B family member h	-1.46218136420221	0.00490846786030198				
ENSG00000134061	 CD180	 CD180 molecule	1.89645994278608	0.000584468379455659				
ENSG00000167513	 CDT1	 chromatin licensing and DNA replication factor 1	-1.66888432586212	0.00153469531977905				
ENSG00000185480	 PARPBP	 PARP1 binding protein	-1.47737973670469	0.00451054168652943				
ENSG00000197238	 HIST1H4J	 histone cluster 1 H4 family member j	-1.09062337417941	0.00606946656514809				
ENSG00000259288	 BUB1B-PAK6	 BUB1B-PAK6 readthrough	-1.54111215959915	0.000315635434317513				
ENSG00000196787	 HIST1H2AG	 histone cluster 1 H2A family member g	-1.58700583436126	0.00141364846645103				
ENSG00000128383	 APOBEC3A APOBEC3A	 apolipoprotein B mRNA editing enzyme catalytic subunit 3A APOBEC3A and APOBEC3B deletion hybrid	-1.45238988120478	0.00622718082946308				
ENSG00000142731	 PLK4	 polo like kinase 4	-1.70386221599422	0.00115299005708079				
ENSG00000100162	 CENPM	 centromere protein M	-1.48459325096113	0.00429955343443687				
ENSG00000232803	 SLCO4A1-AS1	 SLCO4A1 antisense RNA 1	-1.40243566133739	0.00680006282876475				
ENSG00000197903	 HIST1H2BK	 histone cluster 1 H2B family member k	-1.30810052850746	0.00401620337505189				
ENSG00000164611	 PTTG1	 pituitary tumor-transforming 1	-1.61435810046353	0.00136671516676686				
ENSG00000204410	 MSH5	 mutS homolog 5	-1.04172261940851	0.00380771183587527				
ENSG00000247363	 RP11-637A17.2	 uncharacterized LOC100507250	-0.935923636781179	0.00264190162863399				
ENSG00000134057	 CCNB1	 cyclin B1	-1.63244530938175	0.00288392625217497				
ENSG00000145386	 CCNA2	 cyclin A2	-1.55480549212073	0.00105328854360359				
ENSG00000155090	 KLF10	 Kruppel like factor 10	0.773898812809512	0.00654643569956197				
ENSG00000085840	 ORC1	 origin recognition complex subunit 1	-1.47182423886734	0.00667395952179249				
ENSG00000161800	 RACGAP1	 Rac GTPase activating protein 1	-1.56684946667074	0.00141364846645103				
ENSG00000161267	 BDH1	 3-hydroxybutyrate dehydrogenase, type 1	-0.978795727068766	0.00668952293215928				
ENSG00000080986	 NDC80	 NDC80, kinetochore complex component	-1.61366412071379	0.00253292212376433				
ENSG00000167747	 C19orf48	 chromosome 19 open reading frame 48	-1.26749873879994	0.00485207928338807				
ENSG00000267128	 RNF157-AS1		-1.44259004591841	0.00252103928365848				
ENSG00000134901	 KDELC1	 KDEL motif containing 1	-1.64104885540748	0.000423608205830288				
ENSG00000092470	 WDR76	 WD repeat domain 76	-1.35249226889367	0.0079878537601671				
ENSG00000005189	 AC004381.6	 exonuclease NEF-sp	-1.47236665851238	0.00812699261774123				
